epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8571428656578064,0.342218279838562,1e-05,0.9005235433578491,0.7990708351135254,0.8413462042808533,0.39169642329216003,0.8901098966598511,0.7788462042808533
1,0.8932874202728271,0.2598792612552643,1e-05,0.9151291251182556,0.8641114830970764,0.8461538553237915,0.3739132285118103,0.9090909361839294,0.7692307829856873
2,0.9191049933433533,0.20700888335704803,1e-05,0.9390987157821655,0.8944315910339355,0.8341346383094788,0.38327085971832275,0.8839779496192932,0.7692307829856873
3,0.9311531782150269,0.1880742311477661,1e-05,0.9558823704719543,0.9027777910232544,0.8437500596046448,0.38179025053977966,0.8907103538513184,0.7836538553237915
4,0.9414802193641663,0.14857260882854462,1e-05,0.950236976146698,0.9303944706916809,0.848557710647583,0.373361736536026,0.90055251121521,0.7836538553237915
5,0.9563969969749451,0.13342827558517456,1e-05,0.9632701873779297,0.9475524425506592,0.8437500596046448,0.39107266068458557,0.8864865303039551,0.7884615659713745
6,0.9667240381240845,0.10879826545715332,1e-05,0.9842994809150696,0.9476743936538696,0.8389423489570618,0.3991832733154297,0.8983050584793091,0.764423131942749
7,0.9724612832069397,0.0927111878991127,1e-05,0.9800000786781311,0.9641203880310059,0.8461538553237915,0.4034159481525421,0.8913043737411499,0.7884615659713745
8,0.9822145700454712,0.07910527288913727,1e-05,0.9881516695022583,0.9754385948181152,0.8365384936332703,0.44925838708877563,0.8804348111152649,0.7788462042808533
9,0.9862306118011475,0.06024004518985748,1e-05,0.9872390627861023,0.9849537014961243,0.8461538553237915,0.4161578416824341,0.8913043737411499,0.7884615659713745
10,0.9954102039337158,0.04855644702911377,5e-06,0.9965237379074097,0.9942196607589722,0.8461538553237915,0.44279056787490845,0.8913043737411499,0.7884615659713745
11,0.9885255098342896,0.051732324063777924,5e-06,0.9894737005233765,0.9871645569801331,0.8461538553237915,0.440216600894928,0.8913043737411499,0.7884615659713745
12,0.9936890602111816,0.04397536441683769,5e-06,0.9976471066474915,0.9894982576370239,0.8461538553237915,0.447370320558548,0.8870967626571655,0.7932692766189575
