epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8324727416038513,0.3617965281009674,1e-05,0.8356807827949524,0.8240740895271301,0.8052884936332703,0.40881553292274475,0.8757396340370178,0.7115384936332703
1,0.8800917863845825,0.2783486843109131,1e-05,0.8992629051208496,0.8521536588668823,0.8076923489570618,0.41733723878860474,0.8636363744735718,0.7307692766189575
2,0.9087779521942139,0.22944305837154388,1e-05,0.9300613403320312,0.8813953399658203,0.8100962042808533,0.40084323287010193,0.8563536405563354,0.7451923489570618
3,0.9248422384262085,0.19327257573604584,1e-05,0.9371293187141418,0.9101382493972778,0.8125000596046448,0.41225987672805786,0.8735632300376892,0.7307692766189575
4,0.9449225664138794,0.1582956165075302,1e-05,0.9568345546722412,0.9300699234008789,0.8317307829856873,0.40482795238494873,0.9207316637039185,0.7259615659713745
5,0.9518072009086609,0.14377625286579132,1e-05,0.9663462042808533,0.934883713722229,0.8341346383094788,0.4065536558628082,0.9112426042556763,0.7403846383094788
6,0.9684451818466187,0.11901936680078506,1e-05,0.9718310236930847,0.9639115333557129,0.8437500596046448,0.41676977276802063,0.913294792175293,0.759615421295166
7,0.9759036302566528,0.09065400063991547,1e-05,0.9811320900917053,0.9696969985961914,0.8437500596046448,0.41930925846099854,0.8994413614273071,0.7740384936332703
8,0.9793459177017212,0.08540753275156021,5e-06,0.9836639761924744,0.9745664596557617,0.8413462042808533,0.44376781582832336,0.9080459475517273,0.759615421295166
9,0.9856569170951843,0.07249357551336288,5e-06,0.9906213283538818,0.980278491973877,0.848557710647583,0.4490507245063782,0.9050279855728149,0.7788462042808533
10,0.9873780608177185,0.06872888654470444,5e-06,0.9849710464477539,0.9895470142364502,0.8461538553237915,0.4704849123954773,0.9090909361839294,0.7692307829856873
