epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7527251839637756,0.515446126461029,0.001,0.7599517703056335,0.7308585047721863,0.853365421295166,0.4235077500343323,0.9200000166893005,0.7740384936332703
1,0.8370625376701355,0.35327544808387756,0.001,0.854523241519928,0.8090277910232544,0.8437500596046448,0.39391079545021057,0.9281437397003174,0.7451923489570618
2,0.8628801107406616,0.32543453574180603,0.001,0.8794587850570679,0.8352803587913513,0.8389423489570618,0.3854641020298004,0.9171597957611084,0.7451923489570618
3,0.8869764804840088,0.2589755058288574,0.001,0.8965102434158325,0.8703270554542542,0.8437500596046448,0.35714903473854065,0.8950276374816895,0.7788462042808533
4,0.9076305031776428,0.21310436725616455,0.001,0.9237288236618042,0.8861788511276245,0.853365421295166,0.35348251461982727,0.910614550113678,0.7836538553237915
5,0.9213998913764954,0.1978083848953247,0.001,0.9311981201171875,0.9085648059844971,0.8557692766189575,0.38624587655067444,0.9252873659133911,0.7740384936332703
6,0.9386115670204163,0.1636425405740738,0.001,0.937644362449646,0.9387283325195312,0.8317307829856873,0.397606760263443,0.8449999690055847,0.8125000596046448
7,0.9242684841156006,0.16567502915859222,0.001,0.9312796592712402,0.9139534831047058,0.8365384936332703,0.577326774597168,0.9487179517745972,0.7115384936332703
8,0.955249547958374,0.11469980329275131,0.0005,0.9653110504150391,0.9427569508552551,0.848557710647583,0.4731133282184601,0.9142857193946838,0.7692307829856873
9,0.9724612832069397,0.09057756513357162,0.0005,0.9800702929496765,0.9642444849014282,0.8365384936332703,0.45743829011917114,0.8763440847396851,0.7836538553237915
