epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.740676999092102,0.5854777097702026,0.001,0.7417840361595154,0.7314814925193787,0.7091346383094788,0.5382792949676514,0.7573964595794678,0.6153846383094788
1,0.8324727416038513,0.3998933434486389,0.001,0.8479318618774414,0.8067129850387573,0.7764423489570618,0.46940016746520996,0.7948718070983887,0.7451923489570618
2,0.8416523337364197,0.36943015456199646,0.001,0.8540145754814148,0.8181818127632141,0.7716346383094788,0.45726168155670166,0.7703349590301514,0.7740384936332703
3,0.8709121942520142,0.3045909106731415,0.001,0.8848484754562378,0.8488371968269348,0.7836538553237915,0.4489821791648865,0.7920792102813721,0.7692307829856873
4,0.8875501751899719,0.2607066333293915,0.001,0.8933649659156799,0.8767442107200623,0.78125,0.42899060249328613,0.7881773114204407,0.7692307829856873
5,0.9082042574882507,0.22683706879615784,0.001,0.9154762029647827,0.8962703943252563,0.817307710647583,0.4040187895298004,0.817307710647583,0.817307710647583
6,0.9099254012107849,0.2222106009721756,0.001,0.9150943756103516,0.9012775421142578,0.8004807829856873,0.5170513987541199,0.8571428656578064,0.7211538553237915
7,0.9231210350990295,0.18821711838245392,0.001,0.9339735507965088,0.9078179597854614,0.8076923489570618,0.45700064301490784,0.8298969268798828,0.7740384936332703
8,0.9391853213310242,0.1639278531074524,0.001,0.9455621242523193,0.9301513433456421,0.826923131942749,0.42776253819465637,0.8777778148651123,0.759615421295166
9,0.9420539140701294,0.1366184651851654,0.0005,0.9534606337547302,0.9279906749725342,0.8100962042808533,0.5164514780044556,0.8603352308273315,0.7403846383094788
