epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9104991555213928,0.2085297852754593,1e-05,0.9370370507240295,0.8784722089767456,0.8557692766189575,0.32844510674476624,0.9111111164093018,0.7884615659713745
1,0.9093517065048218,0.21351061761379242,1e-05,0.9320988059043884,0.8799533843994141,0.858173131942749,0.32832765579223633,0.911602258682251,0.7932692766189575
2,0.9271371364593506,0.201743945479393,1e-05,0.9554455280303955,0.8945538401603699,0.858173131942749,0.3313116729259491,0.911602258682251,0.7932692766189575
3,0.9259896874427795,0.183928981423378,1e-05,0.9494451284408569,0.8974359035491943,0.853365421295166,0.3320891559123993,0.9248554706573486,0.7692307829856873
4,0.9265633821487427,0.1887211799621582,1e-05,0.9451219439506531,0.9032634496688843,0.8509615659713745,0.3356563150882721,0.929411768913269,0.759615421295166
5,0.9323006272315979,0.16964799165725708,1e-05,0.9484412670135498,0.9133949279785156,0.8509615659713745,0.3415561318397522,0.9345238208770752,0.754807710647583
6,0.9323006272315979,0.18331363797187805,1e-05,0.9427890181541443,0.9186991453170776,0.8557692766189575,0.34098559617996216,0.9352941513061523,0.764423131942749
7,0.93172687292099,0.17573890089988708,5e-06,0.9451074600219727,0.9156069159507751,0.8605769276618958,0.3419274389743805,0.9360464811325073,0.7740384936332703
8,0.9351692199707031,0.160284623503685,5e-06,0.9483173489570618,0.9185099005699158,0.8605769276618958,0.34431877732276917,0.9360464811325073,0.7740384936332703
9,0.9380378723144531,0.1600797325372696,5e-06,0.9545454978942871,0.9193548560142517,0.8557692766189575,0.3464469611644745,0.9352941513061523,0.764423131942749
