epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8749282956123352,0.30524566769599915,1e-05,0.8412198424339294,0.9227219820022583,0.822115421295166,0.392943799495697,0.8349999785423279,0.8028846383094788
1,0.8720596432685852,0.27889254689216614,1e-05,0.8547672033309937,0.8933951258659363,0.817307710647583,0.3920457661151886,0.84375,0.7788462042808533
2,0.8932874202728271,0.23958447575569153,1e-05,0.8775280714035034,0.9102564454078674,0.8245192766189575,0.38974273204803467,0.8648648858070374,0.7692307829856873
3,0.8938611745834351,0.2506374716758728,1e-05,0.8915801048278809,0.8946759104728699,0.8365384936332703,0.38857489824295044,0.884615421295166,0.7740384936332703
4,0.9070568084716797,0.22660593688488007,1e-05,0.9039351940155029,0.9081395268440247,0.8389423489570618,0.3881520926952362,0.8983050584793091,0.764423131942749
5,0.9082042574882507,0.22616316378116608,1e-05,0.918951153755188,0.8933951258659363,0.8437500596046448,0.39420437812805176,0.8994413614273071,0.7740384936332703
6,0.9116466045379639,0.23536568880081177,1e-05,0.9280487895011902,0.8890186548233032,0.8461538553237915,0.4009811580181122,0.9044944047927856,0.7740384936332703
7,0.9145151972770691,0.20411166548728943,1e-05,0.9241706728935242,0.9017341136932373,0.8413462042808533,0.4093392491340637,0.9034091234207153,0.764423131942749
8,0.9179575443267822,0.20720835030078888,1e-05,0.9349398016929626,0.8971098065376282,0.8413462042808533,0.4098692834377289,0.9080459475517273,0.759615421295166
9,0.913367748260498,0.21076929569244385,1e-05,0.9192399382591248,0.9031505584716797,0.848557710647583,0.40814945101737976,0.9190751314163208,0.764423131942749
10,0.9196786880493164,0.21587105095386505,5e-06,0.9392467141151428,0.8957126140594482,0.8461538553237915,0.40877124667167664,0.9186046719551086,0.759615421295166
11,0.9323006272315979,0.18019500374794006,5e-06,0.9435774087905884,0.9171528816223145,0.8461538553237915,0.4103701412677765,0.9186046719551086,0.759615421295166
12,0.9213998913764954,0.19727520644664764,5e-06,0.9371221661567688,0.9011628031730652,0.848557710647583,0.41353774070739746,0.9190751314163208,0.764423131942749
