epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9340217709541321,0.1813839226961136,1e-05,0.9249146580696106,0.9431555271148682,0.8509615659713745,0.3533676862716675,0.9147727489471436,0.7740384936332703
1,0.933448076248169,0.1843566745519638,1e-05,0.9337209463119507,0.9315546154975891,0.853365421295166,0.3532525599002838,0.9200000166893005,0.7740384936332703
2,0.9386115670204163,0.17127344012260437,1e-05,0.9414519667625427,0.9337978959083557,0.858173131942749,0.35358354449272156,0.9209039807319641,0.7836538553237915
3,0.9340217709541321,0.16850616037845612,1e-05,0.9340277910232544,0.9329479336738586,0.8629807829856873,0.35338717699050903,0.9314285516738892,0.7836538553237915
4,0.9363166689872742,0.16034488379955292,1e-05,0.9418742656707764,0.9275700449943542,0.8605769276618958,0.35705670714378357,0.931034505367279,0.7788462042808533
5,0.9466437101364136,0.1564561426639557,1e-05,0.9539006948471069,0.9372822046279907,0.8605769276618958,0.3601112365722656,0.931034505367279,0.7788462042808533
6,0.9374641180038452,0.16227194666862488,1e-05,0.955367922782898,0.9166666865348816,0.858173131942749,0.3658926486968994,0.9306358098983765,0.7740384936332703
7,0.9374641180038452,0.15824171900749207,5e-06,0.9458186626434326,0.9272516965866089,0.8629807829856873,0.3656046986579895,0.9314285516738892,0.7836538553237915
8,0.9437751173973083,0.1578758805990219,5e-06,0.9469965100288391,0.9381563663482666,0.8629807829856873,0.36493346095085144,0.9314285516738892,0.7836538553237915
9,0.9449225664138794,0.14554812014102936,5e-06,0.947429895401001,0.9408353567123413,0.8629807829856873,0.3684741258621216,0.9314285516738892,0.7836538553237915
