epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8637186884880066,0.3093605041503906,1e-05,0.88949054479599,0.8270022869110107,0.8586956858634949,0.33074653148651123,0.9322974681854248,0.7699358463287354
1,0.8689211010932922,0.3030376136302948,1e-05,0.898806631565094,0.827799379825592,0.8564311861991882,0.3298504054546356,0.9387755393981934,0.7589367628097534
2,0.8653020262718201,0.3019520044326782,1e-05,0.8988961577415466,0.8197208642959595,0.8573369979858398,0.3295465111732483,0.9389140605926514,0.7607699036598206
3,0.862248420715332,0.3023480176925659,1e-05,0.8918986916542053,0.8209057450294495,0.8564311861991882,0.3276696503162384,0.9448275566101074,0.7534372210502625
4,0.8669984340667725,0.29911184310913086,1e-05,0.8974614143371582,0.8251716494560242,0.8568840622901917,0.32980069518089294,0.9448909163475037,0.7543538212776184
5,0.869712769985199,0.294729620218277,1e-05,0.8997761607170105,0.8284863233566284,0.8582427501678467,0.32518720626831055,0.9430524110794067,0.7589367628097534
6,0.8667722940444946,0.29962316155433655,1e-05,0.8978776931762695,0.8238258957862854,0.8586956858634949,0.32228124141693115,0.9431171417236328,0.7598533630371094
7,0.8701651692390442,0.2901606857776642,1e-05,0.904845654964447,0.8241481781005859,0.8600543737411499,0.3207685947418213,0.9463471174240112,0.7598533630371094
8,0.8695996999740601,0.29136255383491516,1e-05,0.9024756550788879,0.8254803419113159,0.8591485619544983,0.32401615381240845,0.942176878452301,0.7616865038871765
9,0.8731057047843933,0.28724679350852966,1e-05,0.9053210020065308,0.829860270023346,0.8591485619544983,0.32754507660865784,0.9472476840019226,0.7571035623550415
10,0.8692603707313538,0.2920747399330139,1e-05,0.9015000462532043,0.8255494832992554,0.8609601855278015,0.32254716753959656,0.9495412707328796,0.7589367628097534
11,0.8731057047843933,0.2826470136642456,1e-05,0.9069476127624512,0.8280283808708191,0.8600543737411499,0.3250609338283539,0.9483944773674011,0.7580201625823975
12,0.8694865703582764,0.28525471687316895,1e-05,0.8998755216598511,0.8277205228805542,0.8596014380455017,0.3323032855987549,0.9412429332733154,0.7635197043418884
13,0.8703913688659668,0.2853459119796753,5e-06,0.9015454053878784,0.8280677795410156,0.864130437374115,0.32126590609550476,0.9479048252105713,0.7671860456466675
14,0.8733318448066711,0.28856953978538513,5e-06,0.9028260111808777,0.8334096074104309,0.8645833730697632,0.3240824043750763,0.9489796161651611,0.7671860456466675
15,0.8742366433143616,0.2815099358558655,5e-06,0.90643709897995,0.8313501477241516,0.8645833730697632,0.32201993465423584,0.9469526410102844,0.7690192461013794
