epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8729925751686096,0.2838335633277893,1e-05,0.91107177734375,0.8232600688934326,0.8722826242446899,0.2934635579586029,0.9097362756729126,0.8229357600212097
1,0.8735580444335938,0.28159603476524353,1e-05,0.9091138243675232,0.826694130897522,0.8772644996643066,0.2879575192928314,0.916581928730011,0.826605498790741
2,0.8823795914649963,0.2718949615955353,1e-05,0.9166666269302368,0.8382151126861572,0.876358687877655,0.2901434302330017,0.9189743399620056,0.8220183849334717
3,0.8786473870277405,0.2712182104587555,1e-05,0.9195724129676819,0.826773464679718,0.8817934989929199,0.2833230197429657,0.9242579340934753,0.8284403681755066
4,0.8798914551734924,0.2703857123851776,1e-05,0.9135000705718994,0.8361555933952332,0.8804348111152649,0.2844822108745575,0.9214285612106323,0.8284403681755066
5,0.881361722946167,0.27112457156181335,1e-05,0.9183878898620605,0.834134042263031,0.8786231875419617,0.28825289011001587,0.9254658818244934,0.820183515548706
6,0.8814748525619507,0.26372092962265015,1e-05,0.9183673858642578,0.8342870473861694,0.8804348111152649,0.2849571406841278,0.9188640713691711,0.831192672252655
7,0.8805700540542603,0.26778244972229004,1e-05,0.914829671382904,0.8360806107521057,0.8781703114509583,0.2826268672943115,0.9245087504386902,0.820183515548706
8,0.8849807977676392,0.2591109573841095,1e-05,0.9188109040260315,0.8416476249694824,0.8804348111152649,0.28055503964424133,0.9222903847694397,0.8275229334831238
9,0.8850939273834229,0.2582598030567169,1e-05,0.9230962991714478,0.837374210357666,0.8822463750839233,0.28018155694007874,0.919191837310791,0.8348624110221863
10,0.8895046710968018,0.257798969745636,1e-05,0.9256654977798462,0.8440576791763306,0.8804348111152649,0.27889877557754517,0.9197155237197876,0.8302752375602722
11,0.8913142085075378,0.25506719946861267,1e-05,0.9237456917762756,0.8504459261894226,0.8808876872062683,0.2803981304168701,0.9215086102485657,0.8293578028678894
12,0.8885999321937561,0.2541593015193939,1e-05,0.9175716042518616,0.850995659828186,0.8786231875419617,0.28514358401298523,0.9219712615013123,0.8238531947135925
13,0.8907487392425537,0.25479114055633545,1e-05,0.9221616983413696,0.8508691787719727,0.8804348111152649,0.28121301531791687,0.9214285612106323,0.8284403681755066
14,0.8885999321937561,0.25291258096694946,1e-05,0.9198113083839417,0.8484084606170654,0.8786231875419617,0.28495094180107117,0.9363057613372803,0.8091742992401123
15,0.8900701403617859,0.24941174685955048,1e-05,0.9219138026237488,0.8498628735542297,0.8795289993286133,0.2768121063709259,0.9204081296920776,0.8275229334831238
16,0.8926714062690735,0.2500651180744171,1e-05,0.924776554107666,0.8522077202796936,0.8822463750839233,0.2778596878051758,0.920040488243103,0.8339449763298035
17,0.8933499455451965,0.24238595366477966,1e-05,0.9255028367042542,0.8528604507446289,0.8817934989929199,0.2775716185569763,0.9216683506965637,0.831192672252655
18,0.8925582766532898,0.24375665187835693,1e-05,0.9206193089485168,0.856620192527771,0.8826993107795715,0.2771773338317871,0.9069539308547974,0.8495413064956665
19,0.8922190070152283,0.2435062974691391,1e-05,0.917583703994751,0.8589743375778198,0.8804348111152649,0.2790832221508026,0.9205703139305115,0.8293578028678894
