epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8074183464050293,0.41968148946762085,0.001,0.8290873169898987,0.7681026458740234,0.8265398740768433,0.37518420815467834,0.8975225687026978,0.7318640947341919
1,0.8403257131576538,0.3508106768131256,0.001,0.8685259222984314,0.7978041768074036,0.8491848111152649,0.3259657919406891,0.9315069317817688,0.7493112683296204
2,0.852651834487915,0.33233994245529175,0.001,0.8835753798484802,0.8081062436103821,0.8500906229019165,0.32170647382736206,0.8907216787338257,0.7933884263038635
3,0.8580798506736755,0.3183711767196655,0.001,0.8916268348693848,0.8114416599273682,0.8582427501678467,0.3072555959224701,0.9092827439308167,0.7915518879890442
4,0.8630555272102356,0.31416770815849304,0.001,0.8957915902137756,0.8181194067001343,0.8582427501678467,0.31146132946014404,0.928256094455719,0.7722681164741516
5,0.861020028591156,0.30894774198532104,0.001,0.8919660449028015,0.8178906440734863,0.8605072498321533,0.31186193227767944,0.9203444123268127,0.7851239442825317
6,0.8647518157958984,0.3101525604724884,0.001,0.8956565260887146,0.8218048810958862,0.8577898740768433,0.30470263957977295,0.9358830451965332,0.7640036940574646
7,0.8648648858070374,0.3042045831680298,0.001,0.8975194692611694,0.8200549483299255,0.8550724983215332,0.3151096999645233,0.917481005191803,0.7759412527084351
8,0.8676919937133789,0.299279123544693,0.001,0.9008015990257263,0.8228833079338074,0.8514493107795715,0.3224162757396698,0.9140369892120361,0.7713498473167419
9,0.8708583116531372,0.29669538140296936,0.001,0.9047858119010925,0.8257489204406738,0.8600543737411499,0.3213493824005127,0.920258641242981,0.7842056751251221
