epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.796901524066925,0.4545920789241791,0.001,0.8139818906784058,0.762886643409729,0.8170289993286133,0.4105573892593384,0.8697524070739746,0.7406049370765686
1,0.8364808559417725,0.3689996302127838,0.001,0.8700937032699585,0.7864499688148499,0.8401268124580383,0.3610524535179138,0.8742393255233765,0.7901008129119873
2,0.8442836403846741,0.34615829586982727,0.001,0.8780302405357361,0.795470118522644,0.842391312122345,0.34787943959236145,0.8981778621673584,0.7681026458740234
3,0.8499378561973572,0.3382458984851837,0.001,0.8861273527145386,0.7991765737533569,0.8455616235733032,0.3471370041370392,0.8742514848709106,0.8029330968856812
4,0.8574013710021973,0.31933215260505676,0.001,0.8957273960113525,0.8053967952728271,0.8487318754196167,0.33386489748954773,0.8788788914680481,0.8047662377357483
5,0.8553658723831177,0.31666919589042664,0.001,0.8873274922370911,0.8098946809768677,0.8337862491607666,0.34819215536117554,0.9004424810409546,0.7461044788360596
6,0.8648648858070374,0.3118533194065094,0.001,0.9028658866882324,0.8142726421356201,0.8401268124580383,0.3465304970741272,0.8474575877189636,0.824931263923645
7,0.8595499396324158,0.30854931473731995,0.001,0.8962192535400391,0.8091638088226318,0.8537138104438782,0.32490578293800354,0.91558438539505,0.7754353880882263
8,0.8639602065086365,0.30516037344932556,0.001,0.8974617123603821,0.8179111480712891,0.8428442478179932,0.3339402377605438,0.9142539501190186,0.7525206208229065
9,0.8685966730117798,0.2997112572193146,0.001,0.9015284776687622,0.8239065408706665,0.8505434989929199,0.325729638338089,0.8918641209602356,0.7937671542167664
