epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7924678325653076,0.4641900956630707,0.001,0.8061865568161011,0.7635614275932312,0.82472825050354,0.39044180512428284,0.8483647704124451,0.7853211164474487
1,0.8354445099830627,0.3729765713214874,0.001,0.86858731508255,0.7861390709877014,0.8528079986572266,0.3405565023422241,0.9108485579490662,0.7779816389083862
2,0.8397421836853027,0.3524932563304901,0.001,0.8761783242225647,0.7869565486907959,0.8564311861991882,0.32564517855644226,0.881540060043335,0.8192660808563232
3,0.849468469619751,0.33904901146888733,0.001,0.887981653213501,0.7959743738174438,0.8663949370384216,0.30461370944976807,0.9003021121025085,0.820183515548706
4,0.8529744744300842,0.3311728239059448,0.001,0.8911269903182983,0.8001373410224915,0.8568840622901917,0.3238913416862488,0.8735520839691162,0.8302752375602722
5,0.8517304062843323,0.3233550786972046,0.001,0.8929946422576904,0.7956104278564453,0.8659420609474182,0.31544435024261475,0.9101239442825317,0.8082568645477295
6,0.8595340847969055,0.31485065817832947,0.001,0.9000000357627869,0.8052631616592407,0.8682065606117249,0.3145468831062317,0.9047618508338928,0.8192660808563232
7,0.865415096282959,0.3013249635696411,0.0005,0.8998993635177612,0.818764328956604,0.866847813129425,0.2983694076538086,0.9216101765632629,0.7981651425361633
8,0.8657544255256653,0.30113884806632996,0.0005,0.9070660471916199,0.8113120794296265,0.8713768124580383,0.297347754240036,0.9005964994430542,0.831192672252655
9,0.8703913688659668,0.2979818284511566,0.0005,0.9057077765464783,0.8236908316612244,0.8713768124580383,0.2948710024356842,0.9112244248390198,0.8192660808563232
