epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7996155619621277,0.44709426164627075,0.001,0.813649594783783,0.7703941464424133,0.83152174949646,0.36540719866752625,0.8764398097991943,0.7671860456466675
1,0.8336537480354309,0.36393263936042786,0.001,0.8603032827377319,0.7919908761978149,0.8238224983215332,0.397367924451828,0.8926174640655518,0.7314390540122986
2,0.841795802116394,0.35098594427108765,0.001,0.8735516667366028,0.7945017218589783,0.8179348111152649,0.38968172669410706,0.9279503226280212,0.684692919254303
3,0.8466584086418152,0.33706700801849365,0.001,0.8842132091522217,0.7935454249382019,0.8528079986572266,0.3320554196834564,0.9083155989646912,0.7809349298477173
4,0.8578537106513977,0.32432839274406433,0.001,0.890589714050293,0.8121281862258911,0.8564311861991882,0.33401232957839966,0.8893359899520874,0.8102657794952393
5,0.8590975999832153,0.32144540548324585,0.001,0.8861950039863586,0.8200549483299255,0.8550724983215332,0.33600476384162903,0.9240924119949341,0.7699358463287354
6,0.8574013710021973,0.32581451535224915,0.001,0.889667272567749,0.8126142024993896,0.8564311861991882,0.3339696228504181,0.9290465712547302,0.7681026458740234
7,0.8664480447769165,0.29908323287963867,0.0005,0.9005789160728455,0.819890022277832,0.85326087474823,0.3324930965900421,0.9294513463973999,0.7607699036598206
8,0.8713106513023376,0.2931455373764038,0.0005,0.9027363657951355,0.8292961120605469,0.8541666865348816,0.33055275678634644,0.9394285678863525,0.7534372210502625
9,0.86509108543396,0.30193671584129333,0.0005,0.9018219113349915,0.8157473206520081,0.8509963750839233,0.32774093747138977,0.9349315762519836,0.7506874203681946
