epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7956345081329346,0.4571923315525055,0.001,0.8119076490402222,0.7638317346572876,0.8469203114509583,0.3562271296977997,0.8813387155532837,0.7972477078437805
1,0.8361231088638306,0.37551841139793396,0.001,0.8619236946105957,0.7958343029022217,0.8392210006713867,0.36219388246536255,0.9542645215988159,0.7082569003105164
2,0.8381588459014893,0.3575669825077057,0.001,0.8673163652420044,0.7940974831581116,0.8636775612831116,0.3147219717502594,0.9407820701599121,0.7724770903587341
3,0.8483375310897827,0.3430960178375244,0.001,0.8787803649902344,0.8042085766792297,0.8564311861991882,0.32225579023361206,0.9178378582000732,0.778899073600769
4,0.8519566059112549,0.332232803106308,0.001,0.882941484451294,0.8075954914093018,0.8618659377098083,0.3153243064880371,0.9415073394775391,0.7678899168968201
5,0.8541054725646973,0.32685524225234985,0.001,0.8856070637702942,0.8094257712364197,0.8505434989929199,0.3276306688785553,0.9611650705337524,0.7266055345535278
6,0.8621352910995483,0.311318039894104,0.0005,0.9013258814811707,0.8094801902770996,0.8677536249160767,0.3002774715423584,0.9384616017341614,0.7834862470626831
7,0.8642841577529907,0.30435165762901306,0.0005,0.905370831489563,0.810068666934967,0.8632246255874634,0.3060738444328308,0.9320175647735596,0.7798165082931519
8,0.8650758266448975,0.3042832016944885,0.0005,0.9042525887489319,0.8129578828811646,0.8614130616188049,0.31713244318962097,0.9279476404190063,0.7798165082931519
9,0.8663198947906494,0.30172744393348694,0.0005,0.9019904732704163,0.8186599612236023,0.875,0.29370537400245667,0.9127788543701172,0.8256880640983582
