epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9127940535545349,0.22800050675868988,1e-05,0.961139976978302,0.8587962985038757,0.8557692766189575,0.32353898882865906,0.9404761791229248,0.759615421295166
1,0.9150888919830322,0.2139047086238861,1e-05,0.9518377780914307,0.8722415566444397,0.8701923489570618,0.3165503740310669,0.9425287246704102,0.7884615659713745
2,0.9082042574882507,0.21931689977645874,1e-05,0.9422110319137573,0.8680555820465088,0.8677884936332703,0.31187403202056885,0.9180327653884888,0.8076923489570618
3,0.9093517065048218,0.22192925214767456,1e-05,0.9445145130157471,0.8679026365280151,0.8677884936332703,0.30761873722076416,0.9226519465446472,0.8028846383094788
4,0.9150888919830322,0.21716228127479553,1e-05,0.941831648349762,0.8828306794166565,0.8701923489570618,0.3052850365638733,0.9230769276618958,0.8076923489570618
5,0.9179575443267822,0.2136971652507782,1e-05,0.9352868795394897,0.894859790802002,0.8677884936332703,0.30317407846450806,0.9180327653884888,0.8076923489570618
6,0.9363166689872742,0.1847469061613083,1e-05,0.961775541305542,0.9069767594337463,0.8701923489570618,0.3043586015701294,0.9230769276618958,0.8076923489570618
7,0.9208261370658875,0.18873964250087738,1e-05,0.9467162489891052,0.8894063234329224,0.8725962042808533,0.30072325468063354,0.9234972596168518,0.8125000596046448
8,0.9236947894096375,0.1966640204191208,1e-05,0.9423313140869141,0.8992973566055298,0.8701923489570618,0.2989756762981415,0.91847825050354,0.8125000596046448
9,0.9300057291984558,0.18095748126506805,1e-05,0.9533742070198059,0.9024389982223511,0.8725962042808533,0.30016154050827026,0.9234972596168518,0.8125000596046448
10,0.9363166689872742,0.18421803414821625,1e-05,0.9605911374092102,0.9080325961112976,0.8725962042808533,0.29860803484916687,0.9189189672470093,0.817307710647583
11,0.9311531782150269,0.17934314906597137,1e-05,0.9547677636146545,0.9039351940155029,0.8701923489570618,0.29825785756111145,0.91847825050354,0.8125000596046448
12,0.933448076248169,0.1895352602005005,1e-05,0.9394299983978271,0.9240654110908508,0.8701923489570618,0.2994086444377899,0.91847825050354,0.8125000596046448
13,0.9288582801818848,0.1760188788175583,1e-05,0.9424460530281067,0.9118329882621765,0.8701923489570618,0.2993907928466797,0.91847825050354,0.8125000596046448
14,0.9208261370658875,0.19168052077293396,1e-05,0.9482120871543884,0.8890173435211182,0.8653846383094788,0.3041345179080963,0.9086021780967712,0.8125000596046448
15,0.935742974281311,0.1636020690202713,1e-05,0.9528985619544983,0.9153133034706116,0.8653846383094788,0.30452021956443787,0.9130434989929199,0.8076923489570618
16,0.9351692199707031,0.16736118495464325,1e-05,0.9538835287094116,0.9128919839859009,0.8677884936332703,0.300668865442276,0.9090909361839294,0.817307710647583
17,0.93459552526474,0.17139416933059692,5e-06,0.9558823704719543,0.9090909361839294,0.8701923489570618,0.30079641938209534,0.9095744490623474,0.822115421295166
18,0.9351692199707031,0.16912208497524261,5e-06,0.9606879353523254,0.9061413407325745,0.8701923489570618,0.3006821572780609,0.9095744490623474,0.822115421295166
19,0.9460700154304504,0.15088863670825958,5e-06,0.9569892883300781,0.9324796199798584,0.8701923489570618,0.300584077835083,0.9095744490623474,0.822115421295166
