epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8909925222396851,0.2700227200984955,1e-05,0.8983253836631775,0.8773364424705505,0.8028846383094788,0.4195837378501892,0.925675630569458,0.6586538553237915
1,0.9173837900161743,0.19565163552761078,1e-05,0.9239001274108887,0.9066511392593384,0.817307710647583,0.4129619002342224,0.9177215695381165,0.697115421295166
2,0.9426276683807373,0.15665781497955322,1e-05,0.9535714387893677,0.9292343854904175,0.8197115659713745,0.40797317028045654,0.9130434989929199,0.7067307829856873
3,0.9672977328300476,0.12043967097997665,1e-05,0.9751479029655457,0.9581395387649536,0.8293269276618958,0.3967477083206177,0.8959537148475647,0.7451923489570618
4,0.9695926308631897,0.10842889547348022,1e-05,0.974208652973175,0.9640371799468994,0.822115421295166,0.4322112798690796,0.9036145210266113,0.7211538553237915
5,0.9856569170951843,0.07542533427476883,1e-05,0.9917550683021545,0.9790697693824768,0.817307710647583,0.42172184586524963,0.8586956858634949,0.759615421295166
6,0.9890992641448975,0.06477242708206177,1e-05,0.9883991479873657,0.9895470142364502,0.817307710647583,0.4312504529953003,0.8837209343910217,0.7307692766189575
7,0.9913941621780396,0.05562945082783699,1e-05,0.9941793084144592,0.9884259104728699,0.822115421295166,0.452472984790802,0.8895348906517029,0.7355769276618958
8,0.9942627549171448,0.046993888914585114,1e-05,0.9976471066474915,0.9906541705131531,0.8125000596046448,0.4756664037704468,0.865168571472168,0.7403846383094788
9,0.9948365092277527,0.039527252316474915,5e-06,0.9941860437393188,0.9953434467315674,0.817307710647583,0.46844741702079773,0.888235330581665,0.7259615659713745
10,0.9931153059005737,0.03677377477288246,5e-06,0.9953270554542542,0.9906976819038391,0.8293269276618958,0.4539881646633148,0.8826816082000732,0.759615421295166
11,0.998278796672821,0.03294624015688896,5e-06,0.9976931810379028,0.9988452792167664,0.8125000596046448,0.47392427921295166,0.8693181872367859,0.7355769276618958
