epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7865748405456543,0.5119853615760803,0.001,0.7963855862617493,0.7650462985038757,0.8149038553237915,0.46778371930122375,0.9580419659614563,0.6586538553237915
1,0.847963273525238,0.3510865271091461,0.001,0.8665850758552551,0.819444477558136,0.7884615659713745,0.42297759652137756,0.815789520740509,0.7451923489570618
2,0.867469847202301,0.32128599286079407,0.001,0.8779904842376709,0.8505213856697083,0.826923131942749,0.3815286159515381,0.9047619104385376,0.7307692766189575
3,0.8812392354011536,0.28077152371406555,0.001,0.9048207402229309,0.849187970161438,0.7980769276618958,0.39355722069740295,0.8131313323974609,0.7740384936332703
4,0.9082042574882507,0.2377934753894806,0.001,0.9236363768577576,0.8870779871940613,0.817307710647583,0.37594711780548096,0.8666666746139526,0.75
5,0.9173837900161743,0.19591392576694489,0.001,0.9222615361213684,0.9094076156616211,0.822115421295166,0.3976932168006897,0.8526316285133362,0.7788462042808533
6,0.9294320344924927,0.1769111007452011,0.001,0.940334141254425,0.9152148365974426,0.8149038553237915,0.39440080523490906,0.8324872851371765,0.7884615659713745
7,0.9472174048423767,0.14837034046649933,0.001,0.9476743936538696,0.945475697517395,0.826923131942749,0.4598913788795471,0.8505154848098755,0.7932692766189575
8,0.9609867930412292,0.11077792942523956,0.0005,0.9648711681365967,0.9559165239334106,0.8004807829856873,0.44949212670326233,0.8048780560493469,0.7932692766189575
9,0.9672977328300476,0.08434940874576569,0.0005,0.9707602262496948,0.962877094745636,0.8076923489570618,0.5075662732124329,0.8047619462013245,0.8125000596046448
