epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9271371364593506,0.16829560697078705,1e-05,0.9338061213493347,0.9175377488136292,0.8341346383094788,0.3447640538215637,0.8756756782531738,0.7788462042808533
1,0.9586918950080872,0.11012964695692062,1e-05,0.9635294675827026,0.9523255825042725,0.8389423489570618,0.34958121180534363,0.8770053386688232,0.7884615659713745
2,0.9713138341903687,0.08661404252052307,1e-05,0.9752650856971741,0.9661610126495361,0.8557692766189575,0.3435741364955902,0.9065934419631958,0.7932692766189575
3,0.9759036302566528,0.06741352379322052,1e-05,0.9800702929496765,0.9709639549255371,0.853365421295166,0.36232495307922363,0.888888955116272,0.8076923489570618
4,0.9908204078674316,0.049157965928316116,1e-05,0.9906322956085205,0.9906322956085205,0.858173131942749,0.35265815258026123,0.8860104084014893,0.822115421295166
5,0.9925416111946106,0.042591266334056854,1e-05,0.9941995739936829,0.9907514452934265,0.858173131942749,0.36225268244743347,0.8900523781776428,0.817307710647583
6,0.9948365092277527,0.03182306885719299,1e-05,0.9953434467315674,0.9941860437393188,0.8509615659713745,0.37760207056999207,0.8802083730697632,0.8125000596046448
7,0.9954102039337158,0.024877430871129036,1e-05,0.9965156316757202,0.9942062497138977,0.8629807829856873,0.3945353627204895,0.903743326663971,0.8125000596046448
8,0.9977051019668579,0.02245444431900978,5e-06,0.9965237379074097,0.9988385438919067,0.8605769276618958,0.3966178894042969,0.8989361524581909,0.8125000596046448
9,0.9965576529502869,0.01883848011493683,5e-06,0.9965075850486755,0.9965075850486755,0.8605769276618958,0.39352789521217346,0.8865979909896851,0.826923131942749
10,0.9994262456893921,0.015694113448262215,5e-06,1.0,0.9988385438919067,0.8605769276618958,0.393675297498703,0.8826530575752258,0.8317307829856873
