epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9150888919830322,0.19987422227859497,1e-05,0.9076396822929382,0.922363817691803,0.8317307829856873,0.36630725860595703,0.8876404762268066,0.759615421295166
1,0.9254159331321716,0.18877996504306793,1e-05,0.9254947900772095,0.9233449101448059,0.8293269276618958,0.3663038909435272,0.874316930770874,0.7692307829856873
2,0.9420539140701294,0.1609887033700943,1e-05,0.9396051168441772,0.942890465259552,0.8293269276618958,0.3702816665172577,0.874316930770874,0.7692307829856873
3,0.9259896874427795,0.1726367175579071,1e-05,0.9316037893295288,0.9175377488136292,0.8389423489570618,0.37698012590408325,0.8895028233528137,0.7740384936332703
4,0.9391853213310242,0.16314326226711273,1e-05,0.9465558528900146,0.9289044737815857,0.8317307829856873,0.3784244656562805,0.8709677457809448,0.7788462042808533
5,0.9391853213310242,0.15026165544986725,1e-05,0.9488095641136169,0.9267441630363464,0.8317307829856873,0.3821616768836975,0.8670212626457214,0.7836538553237915
6,0.9500860571861267,0.13857656717300415,5e-06,0.9562647938728333,0.9417927861213684,0.8317307829856873,0.38482311367988586,0.8709677457809448,0.7788462042808533
7,0.9414802193641663,0.15377004444599152,5e-06,0.9523810148239136,0.928074300289154,0.8341346383094788,0.38563573360443115,0.8756756782531738,0.7788462042808533
8,0.9340217709541321,0.16482453048229218,5e-06,0.942011833190918,0.9234339594841003,0.8293269276618958,0.3857828676700592,0.866310179233551,0.7788462042808533
9,0.9432013630867004,0.14826542139053345,5e-06,0.960048496723175,0.9231665134429932,0.8293269276618958,0.38738033175468445,0.866310179233551,0.7788462042808533
