epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.855252742767334,9.999999747378752e-06,0.3232877552509308,0.8745145797729492,0.8252404928207397,0.8568840622901917,0.33209580183029175,0.9135538935661316,0.7846012711524963
1,0.875,9.999999747378752e-06,0.33471930027008057,1.0,0.800000011920929,0.8568840622901917,0.3322504162788391,0.9135538935661316,0.7846012711524963
2,0.8537826538085938,9.999999747378752e-06,0.31896141171455383,0.8816964030265808,0.8133150339126587,0.8555253744125366,0.326866090297699,0.9141631126403809,0.7809349298477173
3,0.9375,9.999999747378752e-06,0.2007252275943756,0.9333333373069763,0.9333333373069763,0.8555253744125366,0.3270522654056549,0.9141631126403809,0.7809349298477173
4,0.8595499396324158,9.999999747378752e-06,0.3174431324005127,0.891783595085144,0.8146452903747559,0.8550724387168884,0.3268040418624878,0.9122994542121887,0.7818515300750732
5,0.8125,9.999999747378752e-06,0.3156484365463257,0.8125,0.8125,0.85597825050354,0.3270348012447357,0.9142550826072693,0.7818515300750732
6,0.8626031875610352,9.999999747378752e-06,0.3124173581600189,0.8984848260879517,0.8140013813972473,0.8591485619544983,0.32586732506752014,0.9211663007736206,0.7818515300750732
7,0.875,9.999999747378752e-06,0.31253188848495483,0.8666666746139526,0.8666666746139526,0.8596014380455017,0.3257865905761719,0.9221621751785278,0.7818515300750732
8,0.8607938289642334,9.999999747378752e-06,0.307756245136261,0.8917770385742188,0.8172240257263184,0.8573369383811951,0.3253793716430664,0.9190064668655396,0.7800183296203613
9,0.8125,9.999999747378752e-06,0.41379961371421814,0.9375,0.75,0.8573369383811951,0.3253733515739441,0.9190064668655396,0.7800183296203613
10,0.8642994165420532,9.999999747378752e-06,0.3071792721748352,0.895261824131012,0.8215103149414062,0.8614130616188049,0.3247058093547821,0.9252437949180603,0.7827681303024292
11,0.9375,9.999999747378752e-06,0.24749374389648438,1.0,0.875,0.8614130616188049,0.3246663212776184,0.9252437949180603,0.7827681303024292
12,0.8579667806625366,9.999999747378752e-06,0.3134790360927582,0.8859409689903259,0.8178072571754456,0.8573369383811951,0.3245375454425812,0.9263736009597778,0.7726855874061584
13,0.90625,9.999999747378752e-06,0.2763068675994873,1.0,0.8235294222831726,0.8573369383811951,0.32449594140052795,0.9263736009597778,0.7726855874061584
14,0.8609069585800171,9.999999747378752e-06,0.30690932273864746,0.8904927968978882,0.8191391825675964,0.8582427501678467,0.32165780663490295,0.9182795882225037,0.7827681303024292
15,0.84375,9.999999747378752e-06,0.3894684314727783,0.9333333373069763,0.7777777910232544,0.8582427501678467,0.32161960005760193,0.9182795882225037,0.7827681303024292
16,0.8627162575721741,9.999999747378752e-06,0.3074677288532257,0.8940529823303223,0.8191391825675964,0.8600543737411499,0.3230963945388794,0.9268559217453003,0.7781851291656494
17,0.875,9.999999747378752e-06,0.24537393450737,1.0,0.7777777910232544,0.8596014380455017,0.3229954242706299,0.9267759323120117,0.7772685885429382
18,0.868596613407135,9.999999747378752e-06,0.2997318506240845,0.9054600596427917,0.8196796178817749,0.8614130616188049,0.32123124599456787,0.9280261993408203,0.7800183296203613
19,0.875,9.999999747378752e-06,0.255010187625885,0.9285714030265808,0.8125,0.8614130616188049,0.3212069869041443,0.9280261993408203,0.7800183296203613
