epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8658826351165771,9.999999747378752e-06,0.30131644010543823,0.8989214897155762,0.8207007050514221,0.8564311861991882,0.32465827465057373,0.9280973672866821,0.7690192461013794
1,0.78125,9.999999747378752e-06,0.4516604244709015,0.9285714030265808,0.6842105388641357,0.8577898740768433,0.32331180572509766,0.9264544248580933,0.7736021876335144
2,0.8690489530563354,9.999999747378752e-06,0.2884677052497864,0.9095311164855957,0.8163312077522278,0.8505434989929199,0.33216774463653564,0.9502958655357361,0.7360219955444336
3,0.90625,9.999999747378752e-06,0.13000842928886414,0.8235294222831726,1.0,0.8496376872062683,0.33285415172576904,0.9501779079437256,0.7341887950897217
4,0.877643346786499,9.999999747378752e-06,0.2832837998867035,0.9160344004631042,0.828453779220581,0.8614130616188049,0.3117855489253998,0.9092804789543152,0.7992667555809021
5,0.90625,9.999999747378752e-06,0.25171327590942383,0.9230769276618958,0.8571428656578064,0.8623188138008118,0.3115476369857788,0.9094693064689636,0.8010998964309692
6,0.8800181150436401,9.999999747378752e-06,0.2735109031200409,0.9109622836112976,0.8395428657531738,0.8645833134651184,0.3047837018966675,0.9168421030044556,0.7983501553535461
7,0.78125,9.999999747378752e-06,0.4713638424873352,0.699999988079071,0.6363636255264282,0.8636775612831116,0.30463287234306335,0.9131799340248108,0.8001832962036133
8,0.8866900205612183,9.999999747378752e-06,0.2625715434551239,0.922208309173584,0.8415387868881226,0.8650362491607666,0.3023362457752228,0.9125910401344299,0.8038496971130371
9,0.90625,9.999999747378752e-06,0.2800656259059906,1.0,0.8421052694320679,0.8645833134651184,0.30232152342796326,0.910788357257843,0.8047662973403931
10,0.8931357860565186,9.999999747378752e-06,0.25391802191734314,0.9216555953025818,0.8564560413360596,0.86277174949646,0.3066886365413666,0.9570765495300293,0.7561869621276855
11,0.8125,9.999999747378752e-06,0.45717090368270874,0.9285714030265808,0.7222222089767456,0.8623188138008118,0.30854272842407227,0.9580907821655273,0.7543538212776184
12,0.8913264870643616,9.999999747378752e-06,0.2525794208049774,0.9256301522254944,0.8483531475067139,0.86277174949646,0.32299238443374634,0.9457013607025146,0.7662695050239563
13,0.90625,9.999999747378752e-06,0.17800790071487427,0.8235294222831726,1.0,0.86277174949646,0.3220077157020569,0.9457013607025146,0.7662695050239563
14,0.894266664981842,4.999999873689376e-06,0.23981152474880219,0.9277528524398804,0.852368950843811,0.86548912525177,0.300767183303833,0.92144376039505,0.7956003546714783
15,0.90625,4.999999873689376e-06,0.2732580900192261,0.9375,0.8823529481887817,0.8663949370384216,0.3009822964668274,0.9216101765632629,0.7974335551261902
16,0.8989030718803406,4.999999873689376e-06,0.23623712360858917,0.9248653650283813,0.8655520081520081,0.8682065010070801,0.3004344701766968,0.9210526347160339,0.8020164966583252
17,0.96875,4.999999873689376e-06,0.09534628689289093,1.0,0.949999988079071,0.8686594367027283,0.3008776009082794,0.922914445400238,0.8010998964309692
18,0.8998077511787415,4.999999873689376e-06,0.23060451447963715,0.9250854253768921,0.8675057291984558,0.8636775612831116,0.2966918349266052,0.9193205833435059,0.7937672138214111
19,0.875,4.999999873689376e-06,0.22103184461593628,0.875,0.875,0.864130437374115,0.2963103950023651,0.9202975630760193,0.7937672138214111
