epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8060612678527832,0.0010000000474974513,0.4200236201286316,0.8252570033073425,0.771095335483551,0.8337862491607666,0.3751761317253113,0.8960612416267395,0.7506874203681946
1,0.84375,0.0010000000474974513,0.39048850536346436,0.7857142686843872,0.8461538553237915,0.8369565010070801,0.37643587589263916,0.8985823392868042,0.7552704215049744
2,0.8377247452735901,0.0010000000474974513,0.3638003468513489,0.8747768402099609,0.7841792702674866,0.8410326242446899,0.3530411422252655,0.8714859485626221,0.7956003546714783
3,0.78125,0.0010000000474974513,0.4049045443534851,0.6470588445663452,0.9166666865348816,0.8410326242446899,0.35393407940864563,0.8744939565658569,0.7919340133666992
4,0.8433789610862732,0.0010000000474974513,0.34161102771759033,0.8728771209716797,0.7995882034301758,0.8297101259231567,0.3700595796108246,0.9312424659729004,0.7076076865196228
5,0.875,0.0010000000474974513,0.2808881103992462,1.0,0.7333333492279053,0.8301630616188049,0.37067094445228577,0.9365853667259216,0.7039413452148438
6,0.8524256348609924,0.0005000000237487257,0.3244389295578003,0.8937098979949951,0.7962031364440918,0.8446558117866516,0.3529934287071228,0.9202247262001038,0.7506874203681946
7,0.84375,0.0005000000237487257,0.3020954728126526,0.9090909361839294,0.7142857313156128,0.84375,0.35372307896614075,0.920045018196106,0.7488542795181274
8,0.8574013113975525,0.0005000000237487257,0.32576438784599304,0.8991273045539856,0.8014184236526489,0.8482789993286133,0.3520621657371521,0.9153845906257629,0.7635197043418884
9,0.875,0.0005000000237487257,0.32409948110580444,0.8666666746139526,0.8666666746139526,0.8482789993286133,0.3518695831298828,0.91629958152771,0.7626031041145325
