epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8616828918457031,9.999999747378752e-06,0.3135095238685608,0.8998729586601257,0.8102974891662598,0.864130437374115,0.30727359652519226,0.9582366347312927,0.7577981948852539
1,0.90625,9.999999747378752e-06,0.29632169008255005,0.9285714030265808,0.8666666746139526,0.8636775612831116,0.30777645111083984,0.9581881761550903,0.7568807601928711
2,0.8706175088882446,9.999999747378752e-06,0.3017325699329376,0.9112244844436646,0.8177655935287476,0.8700181245803833,0.29822084307670593,0.9378407597541809,0.78899085521698
3,0.78125,9.999999747378752e-06,0.4565185308456421,1.0,0.5882353186607361,0.8704710006713867,0.2978072464466095,0.9388646483421326,0.78899085521698
4,0.8743497133255005,9.999999747378752e-06,0.2826894521713257,0.9138281941413879,0.8232195973396301,0.8718296885490417,0.30163082480430603,0.9181346893310547,0.8128440380096436
5,0.75,9.999999747378752e-06,0.5717443823814392,0.8571428656578064,0.6666666865348816,0.8704710006713867,0.3019605278968811,0.9178794026374817,0.8100917339324951
6,0.8785342574119568,9.999999747378752e-06,0.27763667702674866,0.9151560664176941,0.831427276134491,0.8745471239089966,0.287044495344162,0.9283456206321716,0.8082568645477295
7,0.875,9.999999747378752e-06,0.37729236483573914,0.8461538553237915,0.8461538553237915,0.8740941882133484,0.2874074876308441,0.9282700419425964,0.8073394298553467
8,0.8801175951957703,9.999999747378752e-06,0.2725372314453125,0.9152457118034363,0.8348581790924072,0.8682065010070801,0.29794925451278687,0.9309600591659546,0.7917430996894836
9,0.90625,9.999999747378752e-06,0.2103477120399475,0.8125,1.0,0.8677536249160767,0.2975797653198242,0.9318181872367859,0.789908230304718
10,0.8815878629684448,9.999999747378752e-06,0.26542848348617554,0.9188098907470703,0.8340581655502319,0.8677536249160767,0.30003342032432556,0.9483146071434021,0.774311900138855
11,0.9375,9.999999747378752e-06,0.19149377942085266,0.9375,0.9375,0.8686594367027283,0.3000319004058838,0.949438214302063,0.7752293348312378
12,0.8893915414810181,4.999999873689376e-06,0.2542046308517456,0.9205363988876343,0.8492554426193237,0.8605072498321533,0.3073972165584564,0.9515011310577393,0.7559633255004883
13,0.84375,4.999999873689376e-06,0.4225693941116333,0.8947368264198303,0.8500000238418579,0.8609601259231567,0.30670568346977234,0.9515570998191833,0.7568807601928711
14,0.8936892151832581,4.999999873689376e-06,0.2491486519575119,0.9246218800544739,0.854295551776886,0.8636775612831116,0.3051043450832367,0.9457626938819885,0.7678899168968201
