epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.857498288154602,9.999999747378752e-06,0.32397595047950745,0.8957430720329285,0.8050401210784912,0.8496376872062683,0.33321768045425415,0.9032943844795227,0.7791017293930054
1,0.8125,9.999999747378752e-06,0.3193611800670624,0.9375,0.75,0.8496376872062683,0.33264338970184326,0.9032943844795227,0.7791017293930054
2,0.858742356300354,9.999999747378752e-06,0.3205806612968445,0.9012853503227234,0.8021047711372375,0.8496376872062683,0.3317115902900696,0.9024389982223511,0.7800183296203613
3,0.875,9.999999747378752e-06,0.22696933150291443,0.8125,0.9285714030265808,0.8500905632972717,0.33157485723495483,0.9033970236778259,0.7800183296203613
4,0.8576114177703857,9.999999747378752e-06,0.3138830363750458,0.9023315906524658,0.7979381680488586,0.8505434989929199,0.3283846378326416,0.9069518446922302,0.7772685885429382
5,0.78125,9.999999747378752e-06,0.41575154662132263,0.9333333373069763,0.699999988079071,0.8505434989929199,0.3284664452075958,0.9069518446922302,0.7772685885429382
6,0.8589685559272766,9.999999747378752e-06,0.3130010962486267,0.9020366072654724,0.8014200925827026,0.8514492511749268,0.32939353585243225,0.9071505069732666,0.7791017293930054
7,0.90625,9.999999747378752e-06,0.35425591468811035,1.0,0.8421052694320679,0.8514492511749268,0.32926616072654724,0.9071505069732666,0.7791017293930054
8,0.8604388236999512,9.999999747378752e-06,0.3108583092689514,0.9005101919174194,0.807041585445404,0.8555253744125366,0.32150936126708984,0.9123931527137756,0.7827681303024292
9,0.875,9.999999747378752e-06,0.3794807493686676,0.8181818127632141,0.8181818127632141,0.8555253744125366,0.3215540647506714,0.9123931527137756,0.7827681303024292
10,0.8637186288833618,9.999999747378752e-06,0.30442342162132263,0.9019308686256409,0.8125429153442383,0.85326087474823,0.3257867693901062,0.9032597541809082,0.7873510718345642
11,0.9375,9.999999747378752e-06,0.23639565706253052,0.9375,0.9375,0.8523550629615784,0.3258718252182007,0.9030558466911316,0.7855178713798523
12,0.8655281662940979,9.999999747378752e-06,0.3033596873283386,0.9020501375198364,0.8163078427314758,0.8555253744125366,0.32094648480415344,0.906315803527832,0.7891842126846313
13,0.8125,9.999999747378752e-06,0.302173376083374,0.8823529481887817,0.7894737124443054,0.85597825050354,0.32109877467155457,0.9072707891464233,0.7891842126846313
14,0.8650757670402527,9.999999747378752e-06,0.2969807982444763,0.904276967048645,0.8130006790161133,0.8573369383811951,0.31498610973358154,0.905010461807251,0.7946837544441223
15,0.78125,9.999999747378752e-06,0.39699268341064453,0.9090909361839294,0.625,0.8577898740768433,0.3149454891681671,0.9051094651222229,0.7956003546714783
16,0.8662067651748657,9.999999747378752e-06,0.2950388491153717,0.9040749073028564,0.8162705898284912,0.8514492511749268,0.33036237955093384,0.9160305261611938,0.7699358463287354
17,0.8125,9.999999747378752e-06,0.36129093170166016,0.6153846383094788,0.8888888955116272,0.851902186870575,0.33000698685646057,0.9161220192909241,0.7708524465560913
18,0.8692603707313538,9.999999747378752e-06,0.2928648889064789,0.9086501598358154,0.8169304728507996,0.85597825050354,0.318514883518219,0.911608099937439,0.7846012711524963
19,0.71875,9.999999747378752e-06,0.4586469829082489,1.0,0.6538461446762085,0.854619562625885,0.3186548352241516,0.9113247990608215,0.7818515300750732
