epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8607780933380127,9.999999747378752e-06,0.3167744576931,0.9032589197158813,0.8047553896903992,0.8523550629615784,0.31399717926979065,0.8836509585380554,0.8075160384178162
1,0.75,9.999999747378752e-06,0.4276965856552124,0.6666666865348816,0.6666666865348816,0.8523550629615784,0.31355494260787964,0.8844221234321594,0.8065994381904602
2,0.8725401759147644,9.999999747378752e-06,0.2968187928199768,0.9062656760215759,0.8276493549346924,0.8473731875419617,0.3220691382884979,0.9106754064559937,0.7662695050239563
3,0.9375,9.999999747378752e-06,0.16901028156280518,1.0,0.8823529481887817,0.845108687877655,0.3219033479690552,0.9057421684265137,0.7662695050239563
4,0.8771771192550659,9.999999747378752e-06,0.28463509678840637,0.9113448262214661,0.8325325846672058,0.86277174949646,0.3015718460083008,0.9036885499954224,0.8084326386451721
5,0.875,9.999999747378752e-06,0.3078128397464752,0.8666666746139526,0.8666666746139526,0.8618659377098083,0.301527738571167,0.9026639461517334,0.8075160384178162
6,0.87774258852005,9.999999747378752e-06,0.27533432841300964,0.9143145084381104,0.8303959965705872,0.8586956262588501,0.3140678107738495,0.9313399791717529,0.7708524465560913
7,0.875,9.999999747378752e-06,0.4553106427192688,0.9333333373069763,0.8235294222831726,0.8586956262588501,0.31507691740989685,0.9332591891288757,0.7690192461013794
8,0.8853200674057007,9.999999747378752e-06,0.2641576826572418,0.9200399518013,0.8414076566696167,0.8537137508392334,0.3093899190425873,0.9146867990493774,0.7763519883155823
9,0.8125,9.999999747378752e-06,0.37683841586112976,0.6666666865348816,0.800000011920929,0.8528079986572266,0.3098520338535309,0.9136068820953369,0.7754353880882263
10,0.8927844166755676,4.999999873689376e-06,0.25606539845466614,0.9234769940376282,0.853708803653717,0.8582427501678467,0.2970031797885895,0.8874502182006836,0.8166819214820862
11,0.875,4.999999873689376e-06,0.18742504715919495,0.8888888955116272,0.8888888955116272,0.8582427501678467,0.29736223816871643,0.8874502182006836,0.8166819214820862
12,0.89063560962677,4.999999873689376e-06,0.25200530886650085,0.9222002029418945,0.8507428765296936,0.8541666865348816,0.313627153635025,0.9183895587921143,0.7736021876335144
13,0.875,4.999999873689376e-06,0.2697429060935974,0.8181818127632141,0.8181818127632141,0.8537137508392334,0.3137679398059845,0.917391300201416,0.7736021876335144
14,0.8954987525939941,4.999999873689376e-06,0.2450932413339615,0.9244400858879089,0.8589069247245789,0.86548912525177,0.2925477921962738,0.9059304594993591,0.8120989799499512
15,0.84375,4.999999873689376e-06,0.24954210221767426,0.8333333134651184,0.7692307829856873,0.8659420013427734,0.2924554944038391,0.9068577289581299,0.8120989799499512
16,0.8953856825828552,4.999999873689376e-06,0.24742260575294495,0.9188729524612427,0.8648834228515625,0.8659420013427734,0.2946198284626007,0.9162303805351257,0.8020164966583252
17,0.9375,4.999999873689376e-06,0.1875525414943695,0.9166666865348816,0.9166666865348816,0.8645833134651184,0.2942573130130768,0.9159663915634155,0.7992667555809021
18,0.8974214196205139,4.999999873689376e-06,0.24215848743915558,0.9294760227203369,0.8573064804077148,0.86548912525177,0.30390211939811707,0.9343544840812683,0.7827681303024292
19,0.90625,4.999999873689376e-06,0.15525758266448975,1.0,0.8500000238418579,0.86548912525177,0.3041153848171234,0.9334061145782471,0.7836846709251404
