epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.804682195186615,0.0010000000474974513,0.42243993282318115,0.8212113976478577,0.7728937864303589,0.8333333134651184,0.36890727281570435,0.9501246809959412,0.6990825533866882
1,0.9375,0.0010000000474974513,0.21392294764518738,0.9411764740943909,0.9411764740943909,0.8265398740768433,0.3735641837120056,0.9514687061309814,0.6834862232208252
2,0.8398552536964417,0.0010000000474974513,0.3569055497646332,0.8734177350997925,0.79019695520401,0.8487318754196167,0.3311781883239746,0.9256756901741028,0.7541284561157227
3,0.75,0.0010000000474974513,0.4442967176437378,0.9230769276618958,0.6315789222717285,0.8505434989929199,0.3307631313800812,0.9250559210777283,0.7587155699729919
4,0.8521827459335327,0.0010000000474974513,0.33511877059936523,0.8840943574905396,0.8065918684005737,0.85597825050354,0.3080897033214569,0.9530516266822815,0.7449541091918945
5,0.96875,0.0010000000474974513,0.19846400618553162,1.0,0.9375,0.8573369383811951,0.3065249025821686,0.9521586894989014,0.7486238479614258
6,0.8530875444412231,0.0010000000474974513,0.330452024936676,0.8940210342407227,0.7972540259361267,0.8596014380455017,0.30295082926750183,0.9314159154891968,0.7724770903587341
7,0.84375,0.0010000000474974513,0.23985394835472107,0.9166666865348816,0.7333333492279053,0.8582427501678467,0.3035653531551361,0.9331103563308716,0.7678899168968201
8,0.8581768870353699,0.0010000000474974513,0.31532207131385803,0.8956477642059326,0.8065551519393921,0.8419383764266968,0.3394511342048645,0.9602484703063965,0.7091743350028992
9,0.75,0.0010000000474974513,0.627310574054718,0.9375,0.6818181872367859,0.8432971239089966,0.33638784289360046,0.9592592716217041,0.7128440141677856
