epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7964491844177246,0.0010000000474974513,0.4528411328792572,0.818993330001831,0.7553167343139648,0.8265398740768433,0.3983599841594696,0.8302238583564758,0.815765380859375
1,0.875,0.0010000000474974513,0.29543671011924744,0.800000011920929,0.9230769276618958,0.8274456262588501,0.39747118949890137,0.8299256563186646,0.8185151219367981
2,0.8263033032417297,0.0010000000474974513,0.3792513608932495,0.8587341904640198,0.7762013673782349,0.8442028760910034,0.3703041076660156,0.9173184633255005,0.7525206208229065
3,0.78125,0.0010000000474974513,0.4504787027835846,0.9090909361839294,0.625,0.8442028760910034,0.3694843053817749,0.9173184633255005,0.7525206208229065
4,0.8307135701179504,0.0010000000474974513,0.36670443415641785,0.8675869107246399,0.7761262059211731,0.8387681245803833,0.34980854392051697,0.9318448901176453,0.7268561124801636
5,0.875,0.0010000000474974513,0.40579119324684143,0.800000011920929,0.9230769276618958,0.8392210006713867,0.34974607825279236,0.9339622855186462,0.7259395122528076
6,0.8429266214370728,0.0010000000474974513,0.34930047392845154,0.8818554878234863,0.7875944375991821,0.8432971239089966,0.34420982003211975,0.8564593195915222,0.82034832239151
7,0.875,0.0010000000474974513,0.38752567768096924,0.9333333373069763,0.8235294222831726,0.8442028760910034,0.34409835934638977,0.8560534119606018,0.8230980634689331
8,0.8453294038772583,0.0010000000474974513,0.34499382972717285,0.8821138143539429,0.7928751111030579,0.8442028760910034,0.33337727189064026,0.9090909361839294,0.7607699632644653
9,0.9090909361839294,0.0010000000474974513,0.27241140604019165,1.0,0.8571428656578064,0.8446558117866516,0.3333624005317688,0.910988986492157,0.7598533630371094
