epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7913603782653809,0.0010000000474974513,0.4661491811275482,0.8075609803199768,0.758186399936676,0.8564311861991882,0.37214258313179016,0.9046121835708618,0.7924701571464539
1,0.84375,0.0010000000474974513,0.3010895252227783,1.0,0.7368420958518982,0.85326087474823,0.3701414167881012,0.8963730335235596,0.7943066954612732
2,0.8197202086448669,0.0010000000474974513,0.3955214023590088,0.8510853052139282,0.7698630094528198,0.8573369383811951,0.34093359112739563,0.9161290526390076,0.7823691368103027
3,0.7272727489471436,0.0010000000474974513,0.4145205318927765,0.800000011920929,0.6666666865348816,0.8568840622901917,0.3399401009082794,0.9151449799537659,0.7823691368103027
4,0.8363677263259888,0.0010000000474974513,0.35682621598243713,0.8694332242012024,0.7868101596832275,0.8487318754196167,0.34635162353515625,0.8612440228462219,0.8264462947845459
5,0.8125,0.0010000000474974513,0.4495774209499359,0.9333333373069763,0.7368420958518982,0.8487318754196167,0.3455032706260681,0.8605539798736572,0.8273645639419556
6,0.8397602438926697,0.0010000000474974513,0.3539659380912781,0.8762098550796509,0.7870052456855774,0.8369565010070801,0.34586888551712036,0.9156214594841003,0.7373737096786499
7,0.875,0.0005000000237487257,0.30112946033477783,0.9230769276618958,0.800000011920929,0.8374094367027283,0.34665945172309875,0.9147727489471436,0.739210307598114
8,0.8520864248275757,0.0005000000237487257,0.32780641317367554,0.8967658281326294,0.7922285795211792,0.8505434989929199,0.3327428102493286,0.8844984769821167,0.8016529083251953
9,0.84375,0.0005000000237487257,0.2820238173007965,0.75,0.8181818127632141,0.8505434989929199,0.3332815170288086,0.8837209343910217,0.802571177482605
