epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9311531782150269,0.18385671079158783,1e-05,0.9264367818832397,0.9350348711013794,0.8413462042808533,0.3057965338230133,0.8736842274665833,0.7980769276618958
1,0.9271371364593506,0.17577438056468964,1e-05,0.9277389645576477,0.9245063662528992,0.853365421295166,0.30493515729904175,0.8972973227500916,0.7980769276618958
2,0.9185312390327454,0.18027935922145844,1e-05,0.92136150598526,0.9127907156944275,0.8605769276618958,0.3040805459022522,0.9032257795333862,0.8076923489570618
3,0.9437751173973083,0.1623111367225647,1e-05,0.9570406079292297,0.9282407760620117,0.858173131942749,0.3074500560760498,0.911602258682251,0.7932692766189575
4,0.9409064650535583,0.16169650852680206,1e-05,0.9469339847564697,0.9326364398002625,0.8557692766189575,0.3085036277770996,0.9065934419631958,0.7932692766189575
5,0.9351692199707031,0.1563929319381714,1e-05,0.9431952834129333,0.9245940446853638,0.8557692766189575,0.3115352690219879,0.9065934419631958,0.7932692766189575
6,0.9432013630867004,0.14709749817848206,1e-05,0.9532934427261353,0.9299064874649048,0.8605769276618958,0.3124725818634033,0.9120879173278809,0.7980769276618958
7,0.9512335062026978,0.1423482894897461,1e-05,0.9653110504150391,0.9351100325584412,0.8605769276618958,0.3123961389064789,0.907608687877655,0.8028846383094788
8,0.9380378723144531,0.15084801614284515,5e-06,0.9472422003746033,0.9250584840774536,0.8653846383094788,0.31183433532714844,0.9130434989929199,0.8076923489570618
9,0.9414802193641663,0.15727399289608002,5e-06,0.9544364809989929,0.9255813956260681,0.8629807829856873,0.3126412332057953,0.9125682711601257,0.8028846383094788
10,0.9380378723144531,0.1519518345594406,5e-06,0.9454330205917358,0.9278230667114258,0.8629807829856873,0.3146485984325409,0.9125682711601257,0.8028846383094788
