epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7779690027236938,0.5372966527938843,0.001,0.7802850604057312,0.7648428678512573,0.8245192766189575,0.37639665603637695,0.9245282411575317,0.7067307829856873
1,0.8571428656578064,0.3425460457801819,0.001,0.884856104850769,0.8182870149612427,0.8701923489570618,0.34515154361724854,0.91847825050354,0.8125000596046448
2,0.8714859485626221,0.3042371869087219,0.001,0.8763251304626465,0.8621088862419128,0.8605769276618958,0.3682451844215393,0.9464285969734192,0.764423131942749
3,0.9039772152900696,0.24097441136837006,0.001,0.9124260544776917,0.8903002142906189,0.8629807829856873,0.3622264266014099,0.9364161491394043,0.7788462042808533
4,0.9173837900161743,0.1928684413433075,0.001,0.9322854280471802,0.8975552916526794,0.858173131942749,0.3337932229042053,0.8669950366020203,0.8461538553237915
5,0.9403327703475952,0.1516137421131134,0.001,0.9513642191886902,0.9271675944328308,0.858173131942749,0.3585546016693115,0.8983957171440125,0.8076923489570618
6,0.9437751173973083,0.14433181285858154,0.001,0.942890465259552,0.942890465259552,0.8605769276618958,0.4197983145713806,0.931034505367279,0.7788462042808533
7,0.9604130983352661,0.10478102415800095,0.001,0.9595842957496643,0.9606935977935791,0.8437500596046448,0.47272324562072754,0.913294792175293,0.759615421295166
8,0.9724612832069397,0.07026262581348419,0.0005,0.9776207804679871,0.9662398099899292,0.8509615659713745,0.43001559376716614,0.8842105865478516,0.8076923489570618
9,0.9804933667182922,0.0559464693069458,0.0005,0.9847238063812256,0.9755529761314392,0.853365421295166,0.4755054712295532,0.8769230842590332,0.822115421295166
