epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9219735860824585,0.1852543205022812,1e-05,0.9308700561523438,0.9091967344284058,0.879807710647583,0.29566487669944763,0.8949999809265137,0.8605769276618958
1,0.9288582801818848,0.18984508514404297,1e-05,0.9455865025520325,0.9082462191581726,0.884615421295166,0.2934097945690155,0.9040403962135315,0.8605769276618958
2,0.9368904232978821,0.16721473634243011,1e-05,0.9473053812980652,0.922987163066864,0.8822115659713745,0.29219815135002136,0.8955223560333252,0.8653846383094788
3,0.9380378723144531,0.16634881496429443,1e-05,0.9454330205917358,0.9278230667114258,0.8822115659713745,0.29360345005989075,0.8916255831718445,0.8701923489570618
4,0.9363166689872742,0.16785575449466705,1e-05,0.9554216861724854,0.914648175239563,0.889423131942749,0.29397377371788025,0.9009900689125061,0.8750000596046448
5,0.9397590160369873,0.1573149859905243,1e-05,0.9532374143600464,0.9233449101448059,0.879807710647583,0.29538050293922424,0.8872549533843994,0.8701923489570618
6,0.9426276683807373,0.1591835618019104,1e-05,0.951421856880188,0.9315546154975891,0.8774038553237915,0.2957007884979248,0.8829268217086792,0.8701923489570618
7,0.9414802193641663,0.15192995965480804,1e-05,0.9545454978942871,0.9257541298866272,0.8774038553237915,0.2974526882171631,0.8829268217086792,0.8701923489570618
8,0.9409064650535583,0.1576407253742218,5e-06,0.9521531462669373,0.9266589283943176,0.8774038553237915,0.2974167466163635,0.8829268217086792,0.8701923489570618
9,0.9466437101364136,0.15541963279247284,5e-06,0.9670731425285339,0.9231665134429932,0.879807710647583,0.2975481450557709,0.8834951519966125,0.8750000596046448
10,0.9466437101364136,0.15195384621620178,5e-06,0.9581840634346008,0.9325581192970276,0.8750000596046448,0.2980703115463257,0.8786407709121704,0.8701923489570618
