epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9500860571861267,0.13158048689365387,1e-05,0.9385665059089661,0.9615384936332703,0.8605769276618958,0.33793875575065613,0.8947368860244751,0.817307710647583
1,0.9672977328300476,0.09830348938703537,1e-05,0.970725953578949,0.9628338813781738,0.8725962042808533,0.3360770344734192,0.9100529551506042,0.826923131942749
2,0.9833620190620422,0.06905031949281693,1e-05,0.9814385771751404,0.9848661422729492,0.8701923489570618,0.3658154308795929,0.91847825050354,0.8125000596046448
3,0.9845094680786133,0.05207967013120651,1e-05,0.984883725643158,0.9837397933006287,0.8725962042808533,0.36988893151283264,0.9189189672470093,0.817307710647583
4,0.9919678568840027,0.040885746479034424,1e-05,0.9941451549530029,0.9895105361938477,0.8653846383094788,0.38943934440612793,0.9222222566604614,0.7980769276618958
5,0.9942627549171448,0.029523469507694244,1e-05,0.9953270554542542,0.9930070042610168,0.8725962042808533,0.4130118489265442,0.9144385457038879,0.822115421295166
6,0.998278796672821,0.022638527676463127,1e-05,1.0,0.9965116381645203,0.8605769276618958,0.4205402135848999,0.8989361524581909,0.8125000596046448
7,0.995983898639679,0.022116729989647865,5e-06,0.9988331198692322,0.9930394887924194,0.8653846383094788,0.42142453789711,0.9086021780967712,0.8125000596046448
8,0.9977051019668579,0.020175661891698837,5e-06,0.9976770877838135,0.9976770877838135,0.8653846383094788,0.4522967040538788,0.9130434989929199,0.8076923489570618
9,0.9994262456893921,0.015690630301833153,5e-06,0.9988331198692322,0.9999999403953552,0.8629807829856873,0.45504748821258545,0.9125682711601257,0.8028846383094788
