epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8749282956123352,0.2824336290359497,1e-05,0.9032663106918335,0.8360465168952942,0.8413462042808533,0.34472811222076416,0.9080459475517273,0.759615421295166
1,0.9173837900161743,0.2010519951581955,1e-05,0.942118227481842,0.887471079826355,0.8389423489570618,0.3441963791847229,0.8983050584793091,0.764423131942749
2,0.9374641180038452,0.16664201021194458,1e-05,0.9445754885673523,0.9281575679779053,0.8437500596046448,0.35153716802597046,0.8864865303039551,0.7884615659713745
3,0.9558233022689819,0.12929794192314148,1e-05,0.9687874913215637,0.940559446811676,0.8461538553237915,0.35162463784217834,0.8870967626571655,0.7932692766189575
4,0.9615605473518372,0.12296677380800247,1e-05,0.969447672367096,0.9526559114456177,0.8437500596046448,0.351236492395401,0.8629441261291504,0.817307710647583
5,0.9741824269294739,0.08903384953737259,1e-05,0.9777777791023254,0.9698376655578613,0.8461538553237915,0.37337595224380493,0.8673469424247742,0.817307710647583
6,0.9787722229957581,0.08034524321556091,1e-05,0.9857988357543945,0.9708625078201294,0.8341346383094788,0.37788209319114685,0.8527918457984924,0.8076923489570618
7,0.9862306118011475,0.060694221407175064,5e-06,0.9906432628631592,0.9814599752426147,0.8461538553237915,0.38561874628067017,0.8673469424247742,0.817307710647583
8,0.9913941621780396,0.04973294585943222,5e-06,0.99068683385849,0.9918414950370789,0.8413462042808533,0.3920922875404358,0.8622449040412903,0.8125000596046448
9,0.9948365092277527,0.047994066029787064,5e-06,0.9953051805496216,0.9941383004188538,0.8389423489570618,0.3902493417263031,0.8507462739944458,0.822115421295166
