epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7596098780632019,0.5592489838600159,0.001,0.766546368598938,0.738979160785675,0.7620192766189575,0.5076805353164673,0.9360000491142273,0.5625
1,0.8393574357032776,0.3711426258087158,0.001,0.858910858631134,0.8069767355918884,0.7884615659713745,0.4304814636707306,0.8260869979858398,0.7307692766189575
2,0.8545454144477844,0.3285788595676422,0.001,0.8675417900085449,0.833715558052063,0.8125000596046448,0.3978208601474762,0.8494623899459839,0.759615421295166
3,0.8829603791236877,0.28209730982780457,0.001,0.8907364010810852,0.870069682598114,0.8245192766189575,0.3802100121974945,0.9041916728019714,0.7259615659713745
4,0.8973035216331482,0.24323031306266785,0.001,0.9115890860557556,0.8790322542190552,0.8100962042808533,0.3746032416820526,0.88165682554245,0.7163462042808533
5,0.9070568084716797,0.21774213016033173,0.001,0.9082353711128235,0.9018691182136536,0.795673131942749,0.4193505048751831,0.8917197585105896,0.6730769276618958
6,0.9254159331321716,0.18030422925949097,0.001,0.9417476058006287,0.9044288992881775,0.8125000596046448,0.3973313271999359,0.8385416865348816,0.7740384936332703
7,0.9374641180038452,0.1645493507385254,0.001,0.9444444179534912,0.9279906749725342,0.8317307829856873,0.40146979689598083,0.8670212626457214,0.7836538553237915
8,0.9518072009086609,0.1326763778924942,0.0005,0.9608541131019592,0.9407665133476257,0.822115421295166,0.446332722902298,0.8349999785423279,0.8028846383094788
9,0.958118200302124,0.11407192796468735,0.0005,0.9591121077537537,0.955762505531311,0.822115421295166,0.49318259954452515,0.8453608751296997,0.7884615659713745
