epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9156626462936401,0.19344133138656616,1e-05,0.9260143637657166,0.9012775421142578,0.8413462042808533,0.33965152502059937,0.8901098966598511,0.7788462042808533
1,0.9168100953102112,0.21207813918590546,1e-05,0.9259259700775146,0.9032634496688843,0.8461538553237915,0.34229782223701477,0.8829786777496338,0.7980769276618958
2,0.9242684841156006,0.185996413230896,1e-05,0.9311164021492004,0.9137529134750366,0.8509615659713745,0.3405236005783081,0.8842105865478516,0.8076923489570618
3,0.9397590160369873,0.1736161708831787,1e-05,0.9550425410270691,0.9203746914863586,0.853365421295166,0.3393954336643219,0.8930481672286987,0.8028846383094788
4,0.932874321937561,0.17875440418720245,1e-05,0.9464285969734192,0.9169549942016602,0.858173131942749,0.3401995897293091,0.8941799402236938,0.8125000596046448
5,0.9386115670204163,0.1655842512845993,1e-05,0.9528416395187378,0.9205607175827026,0.8653846383094788,0.34215524792671204,0.8917526006698608,0.8317307829856873
6,0.9443488121032715,0.15686824917793274,1e-05,0.9590854644775391,0.9267441630363464,0.8605769276618958,0.3433596193790436,0.8947368860244751,0.817307710647583
7,0.9386115670204163,0.16758666932582855,1e-05,0.9520384073257446,0.9221835136413574,0.8653846383094788,0.3450283408164978,0.8958333730697632,0.826923131942749
8,0.9380378723144531,0.16614514589309692,1e-05,0.9490521550178528,0.9249422550201416,0.8653846383094788,0.3467072546482086,0.9000000357627869,0.822115421295166
9,0.9495123028755188,0.1520945131778717,5e-06,0.9584323167800903,0.9383720755577087,0.8653846383094788,0.34767845273017883,0.9000000357627869,0.822115421295166
10,0.9414802193641663,0.14864712953567505,5e-06,0.9535714387893677,0.9270833134651184,0.8677884936332703,0.3477093279361725,0.9005235433578491,0.826923131942749
11,0.9437751173973083,0.1492958664894104,5e-06,0.9548693895339966,0.9305555820465088,0.8605769276618958,0.34924185276031494,0.8989361524581909,0.8125000596046448
