epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7762478590011597,0.4723013937473297,0.001,0.7847642302513123,0.7537746429443359,0.8413462042808533,0.3871056139469147,0.8622449040412903,0.8125000596046448
1,0.845668375492096,0.35167109966278076,0.001,0.8616890907287598,0.8186046481132507,0.8629807829856873,0.33133918046951294,0.8994709253311157,0.817307710647583
2,0.8783706426620483,0.29936879873275757,0.001,0.900246262550354,0.8480278849601746,0.8750000596046448,0.3088904917240143,0.9239130616188049,0.817307710647583
3,0.8892713785171509,0.2633799910545349,0.001,0.9033816456794739,0.8687572479248047,0.8629807829856873,0.31676843762397766,0.903743326663971,0.8125000596046448
4,0.9053356051445007,0.22218304872512817,0.001,0.9180722832679749,0.8870779871940613,0.8653846383094788,0.3077445924282074,0.8725490570068359,0.8557692766189575
5,0.9168100953102112,0.20137903094291687,0.001,0.9253554940223694,0.9049825668334961,0.8461538553237915,0.3553261458873749,0.8636363744735718,0.822115421295166
6,0.9311531782150269,0.1793268322944641,0.001,0.9469240307807922,0.9117305278778076,0.848557710647583,0.3288446068763733,0.8536585569381714,0.8413462042808533
7,0.9414802193641663,0.15108613669872284,0.001,0.9468085169792175,0.9335664510726929,0.8509615659713745,0.3495384156703949,0.8613861203193665,0.8365384936332703
8,0.9563969969749451,0.1125790998339653,0.0005,0.9580908417701721,0.9536500573158264,0.8629807829856873,0.3392125368118286,0.8832486867904663,0.8365384936332703
9,0.9707400798797607,0.09347140789031982,0.0005,0.9776207804679871,0.962877094745636,0.8629807829856873,0.3675806224346161,0.871921181678772,0.8509615659713745
