epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7882960438728333,0.5191638469696045,0.001,0.7976047992706299,0.7690531015396118,0.8197115659713745,0.4334965646266937,0.9182389378547668,0.701923131942749
1,0.845668375492096,0.3565155565738678,0.001,0.8599269390106201,0.8209302425384521,0.8413462042808533,0.3831799030303955,0.9610389471054077,0.7115384936332703
2,0.8720596432685852,0.28778737783432007,0.001,0.8869988322257996,0.8488371968269348,0.8413462042808533,0.3522492051124573,0.8901098966598511,0.7788462042808533
3,0.8995983600616455,0.2414095550775528,0.001,0.9109506607055664,0.88228440284729,0.8365384936332703,0.34510400891304016,0.8888888955116272,0.7692307829856873
4,0.911072850227356,0.23683881759643555,0.001,0.9155920147895813,0.9039351940155029,0.8461538553237915,0.34166914224624634,0.8956044316291809,0.7836538553237915
5,0.9265633821487427,0.19700618088245392,0.001,0.9399759769439697,0.9094076156616211,0.8413462042808533,0.3385860025882721,0.8817204236984253,0.7884615659713745
6,0.9208261370658875,0.1777147799730301,0.001,0.9306220412254333,0.9067599177360535,0.8293269276618958,0.4057460427284241,0.9308176040649414,0.7115384936332703
7,0.9437751173973083,0.1342325359582901,0.001,0.9472450017929077,0.938443660736084,0.8317307829856873,0.4277207553386688,0.9259259104728699,0.7211538553237915
8,0.9443488121032715,0.1399451196193695,0.001,0.957983136177063,0.9279069900512695,0.8461538553237915,0.4272876977920532,0.875,0.8076923489570618
9,0.9684451818466187,0.08749140799045563,0.0005,0.9686411023139954,0.9675174951553345,0.853365421295166,0.4253670275211334,0.8848167657852173,0.8125000596046448
