epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8171434998512268,0.0010000000474974513,0.40507009625434875,0.835649847984314,0.7842105031013489,0.845108687877655,0.34324830770492554,0.9250851273536682,0.7470210790634155
1,0.8125,0.0010000000474974513,0.6085763573646545,0.9166666865348816,0.6875,0.8446558117866516,0.3439141511917114,0.9240362644195557,0.7470210790634155
2,0.8439443707466125,0.0010000000474974513,0.3431702256202698,0.875470757484436,0.7977579236030579,0.854619562625885,0.3236001133918762,0.895277202129364,0.7992667555809021
3,0.875,0.0010000000474974513,0.21401621401309967,1.0,0.7333333492279053,0.8523550629615784,0.3237638473510742,0.8875380158424377,0.8029330968856812
4,0.8529910445213318,0.0010000000474974513,0.3216456174850464,0.8832626342773438,0.8097416162490845,0.8455616235733032,0.33052942156791687,0.8972457647323608,0.7763519883155823
5,0.875,0.0010000000474974513,0.2740670442581177,0.800000011920929,0.9230769276618958,0.8446558117866516,0.3307000994682312,0.8970276117324829,0.7745187878608704
6,0.8640732765197754,0.0005000000237487257,0.3008095622062683,0.8993948698043823,0.8162471652030945,0.8596014380455017,0.3205190896987915,0.9021627306938171,0.8029330968856812
7,0.96875,0.0005000000237487257,0.20706608891487122,1.0,0.9375,0.8586956262588501,0.32181286811828613,0.9011328816413879,0.8020164966583252
8,0.8740246295928955,0.0005000000237487257,0.29278066754341125,0.9013563394546509,0.8365758657455444,0.851902186870575,0.33168232440948486,0.9235033392906189,0.7635197043418884
9,0.90625,0.0005000000237487257,0.20596235990524292,1.0,0.8235294222831726,0.8509963750839233,0.3334740400314331,0.9233333468437195,0.7616865038871765
