epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8701798319816589,9.999999747378752e-06,0.2851744592189789,0.8965517282485962,0.8333333134651184,0.86277174949646,0.3155643939971924,0.9078674912452698,0.8038496971130371
1,0.84375,9.999999747378752e-06,0.397856205701828,0.9333333373069763,0.7777777910232544,0.86277174949646,0.3156523108482361,0.9078674912452698,0.8038496971130371
2,0.8733461499214172,9.999999747378752e-06,0.2826119661331177,0.9050822257995605,0.8309698104858398,0.8623188138008118,0.31512022018432617,0.9086189270019531,0.8020164966583252
3,0.875,9.999999747378752e-06,0.27462533116340637,0.8571428656578064,0.8571428656578064,0.8632246255874634,0.31498152017593384,0.9088082909584045,0.8038496971130371
4,0.875155508518219,9.999999747378752e-06,0.278432697057724,0.9078881740570068,0.8318847417831421,0.8636775612831116,0.31164905428886414,0.9114583134651184,0.8020164966583252
5,0.90625,9.999999747378752e-06,0.22815793752670288,0.8666666746139526,0.9285714030265808,0.8636775612831116,0.31173694133758545,0.9114583134651184,0.8020164966583252
6,0.8727807402610779,9.999999747378752e-06,0.2818447947502136,0.9069475531578064,0.8274599313735962,0.8650362491607666,0.3098164498806,0.9134514927864075,0.8029330968856812
7,0.78125,9.999999747378752e-06,0.27389076352119446,0.800000011920929,0.75,0.8650362491607666,0.31003424525260925,0.9134514927864075,0.8029330968856812
8,0.8759470582008362,9.999999747378752e-06,0.2792465090751648,0.9077537059783936,0.8335622549057007,0.8645833134651184,0.31241652369499207,0.9142259359359741,0.8010998964309692
9,0.84375,9.999999747378752e-06,0.44014841318130493,0.8823529481887817,0.8333333134651184,0.8645833134651184,0.3122826814651489,0.9142259359359741,0.8010998964309692
10,0.8775302767753601,9.999999747378752e-06,0.2750403881072998,0.912835955619812,0.8315789699554443,0.8663949370384216,0.31109943985939026,0.9154488444328308,0.8038496971130371
11,1.0,9.999999747378752e-06,0.08682533353567123,1.0,1.0,0.8673007488250732,0.3111018240451813,0.9173640012741089,0.8038496971130371
12,0.880244255065918,4.999999873689376e-06,0.2744278013706207,0.9113263487815857,0.8393959999084473,0.866847813129425,0.3106042444705963,0.9129533767700195,0.8075160384178162
13,0.84375,4.999999873689376e-06,0.23923978209495544,0.8125,0.8666666746139526,0.866847813129425,0.3105112910270691,0.9138110280036926,0.8065994381904602
14,0.8812620043754578,4.999999873689376e-06,0.26964816451072693,0.911254346370697,0.8415750861167908,0.8650362491607666,0.31187668442726135,0.9108808040618896,0.8056828379631042
