epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8755937814712524,9.999999747378752e-06,0.28619471192359924,0.8980287313461304,0.8442004323005676,0.851902186870575,0.30562305450439453,0.8905930519104004,0.7983501553535461
1,0.9375,9.999999747378752e-06,0.22094762325286865,1.0,0.8666666746139526,0.851902186870575,0.30572736263275146,0.8905930519104004,0.7983501553535461
2,0.8796652555465698,9.999999747378752e-06,0.2783876657485962,0.9132500290870667,0.8359267711639404,0.8555253744125366,0.30461031198501587,0.8987603187561035,0.7974335551261902
3,0.96875,9.999999747378752e-06,0.20090720057487488,1.0,0.9375,0.8550724387168884,0.3045598268508911,0.8978328108787537,0.7974335551261902
4,0.8764985203742981,9.999999747378752e-06,0.2765858769416809,0.9066997766494751,0.8361555933952332,0.8555253744125366,0.30405187606811523,0.9004149436950684,0.7956003546714783
5,0.90625,9.999999747378752e-06,0.2624954879283905,1.0,0.8125,0.8555253744125366,0.30403342843055725,0.8995859026908875,0.7965169548988342
6,0.8793259263038635,9.999999747378752e-06,0.27440375089645386,0.9098116755485535,0.8393142819404602,0.8564311861991882,0.303671270608902,0.9006211161613464,0.7974335551261902
7,0.875,9.999999747378752e-06,0.27719253301620483,0.7692307829856873,0.9090909361839294,0.8564311861991882,0.30351346731185913,0.9006211161613464,0.7974335551261902
8,0.8858855366706848,9.999999747378752e-06,0.26508215069770813,0.9183470010757446,0.8441647887229919,0.8573369383811951,0.3058308959007263,0.9033263921737671,0.7965169548988342
9,0.875,9.999999747378752e-06,0.2295052707195282,0.9285714030265808,0.8125,0.8573369383811951,0.30591830611228943,0.9033263921737671,0.7965169548988342
10,0.8850938677787781,9.999999747378752e-06,0.26460954546928406,0.9176207184791565,0.8433211445808411,0.8550724387168884,0.3125605583190918,0.9036649465560913,0.7910174131393433
11,0.84375,9.999999747378752e-06,0.3806820213794708,0.9090909361839294,0.7142857313156128,0.8550724387168884,0.31219327449798584,0.9036649465560913,0.7910174131393433
12,0.8829450607299805,9.999999747378752e-06,0.27054500579833984,0.9122373461723328,0.8443936109542847,0.8573369383811951,0.3052416145801544,0.9041666388511658,0.7956003546714783
13,0.90625,4.999999873689376e-06,0.24167683720588684,0.9333333373069763,0.875,0.8573369383811951,0.3052505850791931,0.9041666388511658,0.7956003546714783
14,0.8827188611030579,4.999999873689376e-06,0.26852095127105713,0.9143282771110535,0.8417924046516418,0.8582427501678467,0.30663633346557617,0.9069037437438965,0.7946837544441223
15,0.96875,4.999999873689376e-06,0.15137431025505066,0.9230769276618958,1.0,0.8577898740768433,0.30657318234443665,0.9059560894966125,0.7946837544441223
