epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8847545981407166,0.26124945282936096,1e-05,0.912380039691925,0.8482837677001953,0.86548912525177,0.29403674602508545,0.8946322798728943,0.824931263923645
1,0.8880344033241272,0.25439149141311646,1e-05,0.9173043966293335,0.8501486778259277,0.86548912525177,0.2930220365524292,0.8922924995422363,0.8276810050010681
2,0.8908618688583374,0.25095298886299133,1e-05,0.9200986623764038,0.8533851504325867,0.864130437374115,0.2916930913925171,0.893532395362854,0.8230980634689331
3,0.8935761451721191,0.2454783022403717,1e-05,0.9190510511398315,0.8603479862213135,0.8609601855278015,0.29183802008628845,0.8912175893783569,0.8185151219367981
4,0.8952726125717163,0.24534162878990173,1e-05,0.9220587611198425,0.8608695864677429,0.864130437374115,0.29134243726730347,0.8951048851013184,0.8212648630142212
5,0.9002488851547241,0.23479130864143372,1e-05,0.9325731992721558,0.8604757785797119,0.86548912525177,0.2905081510543823,0.8977956175804138,0.8212648630142212
6,0.9025107622146606,0.23644930124282837,1e-05,0.9303408861160278,0.8677648305892944,0.8663949370384216,0.29076534509658813,0.8972055912017822,0.8240146636962891
7,0.9017190933227539,0.229929119348526,1e-05,0.9305931925773621,0.865613579750061,0.866847813129425,0.29104068875312805,0.8988988995552063,0.8230980634689331
8,0.9025107622146606,0.22943717241287231,1e-05,0.9352679252624512,0.8625342845916748,0.86548912525177,0.2913914918899536,0.8946322798728943,0.824931263923645
9,0.9037548303604126,0.22196558117866516,1e-05,0.9317456483840942,0.8688187003135681,0.866847813129425,0.2909318804740906,0.8981018662452698,0.8240146636962891
10,0.9083918333053589,0.2202904224395752,1e-05,0.9356180429458618,0.8747997283935547,0.8663949370384216,0.29138538241386414,0.8849129676818848,0.83868008852005
11,0.9068084359169006,0.21757102012634277,5e-06,0.9286405444145203,0.8788919448852539,0.8673007488250732,0.29156607389450073,0.895049512386322,0.8285976052284241
12,0.9104275703430176,0.2115129679441452,5e-06,0.931966245174408,0.8833752870559692,0.8673007488250732,0.29130789637565613,0.8982036113739014,0.824931263923645
13,0.908957302570343,0.20872610807418823,5e-06,0.9350427985191345,0.8766025900840759,0.8650362491607666,0.2910628318786621,0.8976930975914001,0.82034832239151
