epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8034381866455078,0.4411360025405884,0.001,0.819373607635498,0.772487998008728,0.8605072498321533,0.3559311330318451,0.8781431317329407,0.8330275416374207
1,0.8489030003547668,0.3422289192676544,0.001,0.8809343576431274,0.8027008175849915,0.8609601855278015,0.31326597929000854,0.9040248394012451,0.8036697506904602
2,0.863492488861084,0.30709806084632874,0.001,0.8878251910209656,0.8282573819160461,0.86277174949646,0.3205855190753937,0.9111807346343994,0.800000011920929
3,0.8812486529350281,0.28088417649269104,0.001,0.9086207151412964,0.8445512652397156,0.8473731875419617,0.32507559657096863,0.9552599787712097,0.7247706651687622
4,0.889957070350647,0.25571495294570923,0.001,0.9151381254196167,0.8566849827766418,0.8609601855278015,0.3126421868801117,0.8990825414657593,0.8091742992401123
5,0.9021714925765991,0.22448758780956268,0.001,0.9260340332984924,0.8715364933013916,0.86548912525177,0.32440829277038574,0.8808838129043579,0.8412843942642212
6,0.9129156470298767,0.20703506469726562,0.001,0.9285544157028198,0.8924238681793213,0.8564311861991882,0.3540642559528351,0.8785504102706909,0.8229357600212097
7,0.923772931098938,0.1897931694984436,0.001,0.9363614916801453,0.9071739315986633,0.8555253744125366,0.3679598867893219,0.849501371383667,0.8596330285072327
8,0.9426600933074951,0.13820910453796387,0.0005,0.9511681795120239,0.9317921996116638,0.8591485619544983,0.3853459358215332,0.8829891085624695,0.8238531947135925
9,0.9574757218360901,0.11582092940807343,0.0005,0.9644103050231934,0.9489585757255554,0.8550724983215332,0.41858184337615967,0.8745136260986328,0.8247706294059753
