epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8146556615829468,0.39624857902526855,0.001,0.8365337252616882,0.777040958404541,0.8659420609474182,0.325186163187027,0.9169296026229858,0.8007346391677856
1,0.853443443775177,0.3272643983364105,0.001,0.8822504281997681,0.8115410804748535,0.8605072498321533,0.3148474097251892,0.9286498427391052,0.7768595218658447
2,0.8698405623435974,0.29349520802497864,0.001,0.90102219581604,0.8273809552192688,0.8636775612831116,0.29458385705947876,0.9164904952049255,0.7961432337760925
3,0.8760601878166199,0.28034868836402893,0.001,0.9029557108879089,0.8392857313156128,0.8695652484893799,0.29490166902542114,0.9301826357841492,0.7952249646186829
4,0.8862377405166626,0.25622886419296265,0.001,0.9109538793563843,0.8534857034683228,0.8663949370384216,0.29936301708221436,0.9205508232116699,0.7979797720909119
5,0.8891779184341431,0.24956855177879333,0.001,0.9097726345062256,0.8610348105430603,0.8691123127937317,0.2870972752571106,0.8824091553688049,0.847566545009613
6,0.8972068428993225,0.23182842135429382,0.001,0.9136038422584534,0.8749714493751526,0.8677536249160767,0.3174056112766266,0.9155369997024536,0.8062442541122437
7,0.9110031127929688,0.21296952664852142,0.001,0.9260931611061096,0.8911502361297607,0.8722826242446899,0.3141440451145172,0.907164454460144,0.8255280256271362
8,0.9122470021247864,0.20537254214286804,0.001,0.9248582720756531,0.89524245262146,0.8709239363670349,0.3111558258533478,0.9170125126838684,0.8117538690567017
9,0.9303404092788696,0.16330675780773163,0.0005,0.9424799680709839,0.9148741364479065,0.8677536249160767,0.3347715437412262,0.8996990919113159,0.8236914277076721
