epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8191585540771484,0.0010000000474974513,0.3974069356918335,0.8423134088516235,0.7800412178039551,0.8550724387168884,0.3293263018131256,0.8890010118484497,0.8075160384178162
1,0.84375,0.0010000000474974513,0.2576262354850769,0.9285714030265808,0.7647058963775635,0.8541666865348816,0.32875242829322815,0.8848848938941956,0.810265839099884
2,0.853766143321991,0.0010000000474974513,0.32604360580444336,0.8790640234947205,0.8165179491043091,0.8550724387168884,0.30488523840904236,0.8660968542098999,0.835930347442627
3,0.96875,0.0010000000474974513,0.16225025057792664,1.0,0.9333333373069763,0.8555253744125366,0.3053308427333832,0.8683205842971802,0.834097146987915
4,0.8710699081420898,0.0010000000474974513,0.2933940887451172,0.8994068503379822,0.8323421478271484,0.8605072498321533,0.303660124540329,0.8998978734016418,0.8075160384178162
5,0.90625,0.0010000000474974513,0.13750457763671875,0.9230769276618958,0.8571428656578064,0.8623188138008118,0.3011208772659302,0.9052523374557495,0.8056828379631042
6,0.8806831240653992,0.0010000000474974513,0.2791883051395416,0.9104182124137878,0.8414912819862366,0.8636775612831116,0.29493439197540283,0.8981854915618896,0.8166819214820862
7,0.8125,0.0010000000474974513,0.3601750433444977,0.8333333134651184,0.7142857313156128,0.8605072498321533,0.2950056493282318,0.8903290033340454,0.8185151219367981
8,0.8854331374168396,0.0010000000474974513,0.2650100290775299,0.909268319606781,0.853284478187561,0.8673007488250732,0.2975824475288391,0.9046652913093567,0.8175985217094421
9,0.9375,0.0010000000474974513,0.16969291865825653,1.0,0.8823529481887817,0.8686594367027283,0.2976957857608795,0.9065989851951599,0.8185151219367981
