epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8907610774040222,0.24928498268127441,1e-05,0.9189056158065796,0.8540664315223694,0.8695652484893799,0.30414843559265137,0.9082568287849426,0.8181818127632141
1,0.8938143253326416,0.24259793758392334,1e-05,0.9274675846099854,0.8516823053359985,0.8718297481536865,0.3003413677215576,0.9030000567436218,0.8292011022567749
2,0.8984507918357849,0.2344384491443634,1e-05,0.9275505542755127,0.8617216348648071,0.8682065606117249,0.3003624975681305,0.8927165269851685,0.8328741788864136
3,0.9041049480438232,0.22704467177391052,1e-05,0.9301416873931885,0.8713958859443665,0.8718297481536865,0.2977922856807709,0.8990099430084229,0.8337924480438232
4,0.9069320559501648,0.22132322192192078,1e-05,0.931663453578949,0.8760576248168945,0.8718297481536865,0.29796093702316284,0.8966535329818726,0.836547315120697
5,0.9072713255882263,0.21760722994804382,1e-05,0.9346388578414917,0.8734843134880066,0.8695652484893799,0.2996522784233093,0.8930323719978333,0.8356289863586426
6,0.9111161828041077,0.20985382795333862,1e-05,0.9338342547416687,0.8825011849403381,0.866847813129425,0.30063432455062866,0.886297345161438,0.8374655842781067
7,0.9126993417739868,0.20190173387527466,1e-05,0.933574914932251,0.886061429977417,0.866847813129425,0.3018938899040222,0.8893241882324219,0.8337924480438232
8,0.9180142879486084,0.19736462831497192,1e-05,0.9390654563903809,0.8920155763626099,0.875,0.3014080822467804,0.9028741717338562,0.836547315120697
9,0.9166572690010071,0.19403162598609924,5e-06,0.9351364374160767,0.8934370279312134,0.8686594367027283,0.3039523959159851,0.8897560834884644,0.8374655842781067
10,0.9247993230819702,0.18555133044719696,5e-06,0.943103015422821,0.9023330211639404,0.8686594367027283,0.3027830421924591,0.8912830352783203,0.8356289863586426
11,0.9207282662391663,0.190752774477005,5e-06,0.943396270275116,0.8930615782737732,0.8673007488250732,0.30386894941329956,0.888671875,0.8356289863586426
