epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8876950740814209,9.999999747378752e-06,0.26387152075767517,0.91460120677948,0.8524702787399292,0.86277174949646,0.31199824810028076,0.9052523374557495,0.8064219951629639
1,0.8125,9.999999747378752e-06,0.3083322048187256,0.7333333492279053,0.8461538553237915,0.8636775612831116,0.3107067346572876,0.9071207642555237,0.8064219951629639
2,0.9174395203590393,9.999999747378752e-06,0.19615285098552704,0.9469547867774963,0.8823798894882202,0.8682065010070801,0.29517289996147156,0.9200841188430786,0.8027523159980774
3,0.875,9.999999747378752e-06,0.23256289958953857,1.0,0.7333333492279053,0.8677536249160767,0.29487481713294983,0.9200000166893005,0.8018348813056946
4,0.9394932985305786,9.999999747378752e-06,0.15858592092990875,0.9616774916648865,0.9138799905776978,0.8709239363670349,0.2977949380874634,0.9197080135345459,0.8091742992401123
5,0.875,9.999999747378752e-06,0.1606808304786682,1.0,0.7894737124443054,0.8691123127937317,0.29859495162963867,0.9202518463134766,0.804587185382843
6,0.9578149914741516,9.999999747378752e-06,0.12144339084625244,0.9734471440315247,0.940233588218689,0.8695651888847351,0.307538777589798,0.8863198161125183,0.8440366983413696
7,0.9375,9.999999747378752e-06,0.1412470042705536,0.9444444179534912,0.9444444179534912,0.8691123127937317,0.30701324343681335,0.8862102031707764,0.8431192636489868
8,0.9726306200027466,9.999999747378752e-06,0.08732352405786514,0.9826981425285339,0.961564838886261,0.8786231875419617,0.31816360354423523,0.9077380895614624,0.8394495248794556
9,0.9375,4.999999873689376e-06,0.1476205438375473,0.9285714030265808,0.9285714030265808,0.8777173757553101,0.3183695375919342,0.905940592288971,0.8394495248794556
10,0.9884641766548157,4.999999873689376e-06,0.0526902973651886,0.9948908686637878,0.9816681742668152,0.8745471239089966,0.3265939950942993,0.9126903414726257,0.8247706294059753
11,1.0,4.999999873689376e-06,0.06101473793387413,1.0,1.0,0.8745471239089966,0.32708480954170227,0.9126903414726257,0.8247706294059753
