epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8077358603477478,0.44563862681388855,0.001,0.821894645690918,0.7793309092521667,0.8360507488250732,0.37059032917022705,0.8940540552139282,0.7580201625823975
1,0.8423433899879456,0.3443627953529358,0.001,0.869997501373291,0.8007320761680603,0.8446558117866516,0.3373963534832001,0.9240362644195557,0.7470210790634155
2,0.8589686155319214,0.3159242570400238,0.001,0.8855942487716675,0.8205128312110901,0.8482789993286133,0.33185818791389465,0.8620690107345581,0.824931263923645
3,0.8700520396232605,0.3017286956310272,0.001,0.8946722149848938,0.835013747215271,0.8568840622901917,0.3292985260486603,0.9171151518821716,0.7809349298477173
4,0.872087836265564,0.28809210658073425,0.001,0.8957159519195557,0.8384509682655334,0.8605072498321533,0.33076176047325134,0.9335548281669617,0.7726855874061584
5,0.8848677277565002,0.26567330956459045,0.001,0.9078531861305237,0.8538760542869568,0.854619562625885,0.33166682720184326,0.894467294216156,0.8001832962036133
6,0.8922190070152283,0.24774840474128723,0.001,0.9133801460266113,0.8638443946838379,0.8582427501678467,0.32474660873413086,0.90520840883255,0.7965169548988342
7,0.898552417755127,0.23689952492713928,0.001,0.9208040237426758,0.8696248531341553,0.8555253744125366,0.3686903417110443,0.9298441410064697,0.7653529047966003
8,0.9011536240577698,0.22840581834316254,0.001,0.9175824522972107,0.878947377204895,0.86277174949646,0.35839900374412537,0.8932135701179504,0.82034832239151
9,0.9071477651596069,0.22033780813217163,0.001,0.923829972743988,0.8851521611213684,0.8582427501678467,0.3739420473575592,0.9155983328819275,0.7855178713798523
