epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8147687315940857,0.0010000000474974513,0.398463636636734,0.8354585766792297,0.7789208889007568,0.8500905632972717,0.34287968277931213,0.926008939743042,0.7571035623550415
1,0.875,0.0010000000474974513,0.26237058639526367,0.7857142686843872,0.9166666865348816,0.8505434989929199,0.3424469530582428,0.9251396656036377,0.7589367628097534
2,0.8583059906959534,0.0010000000474974513,0.32344701886177063,0.8856435418128967,0.8189517259597778,0.8596014380455017,0.3165372908115387,0.9158679246902466,0.7882676720619202
3,0.875,0.0010000000474974513,0.324100136756897,0.9333333373069763,0.8235294222831726,0.8582427501678467,0.3162401020526886,0.9155982732772827,0.7855178713798523
4,0.8654302954673767,0.0010000000474974513,0.29368069767951965,0.8964401483535767,0.8230857253074646,0.8677536249160767,0.30965232849121094,0.931891918182373,0.7901008129119873
5,0.9375,0.0010000000474974513,0.31994450092315674,0.9090909361839294,0.9090909361839294,0.8673007488250732,0.30950960516929626,0.9262820482254028,0.7946837544441223
6,0.8766255974769592,0.0010000000474974513,0.2764245271682739,0.9041635990142822,0.8394327759742737,0.8677536249160767,0.30711501836776733,0.8935960531234741,0.8313474059104919
7,0.84375,0.0010000000474974513,0.2984042763710022,0.7647058963775635,0.9285714030265808,0.8686594367027283,0.3061470687389374,0.8985074758529663,0.8276810050010681
8,0.8866900205612183,0.0010000000474974513,0.2593459188938141,0.9148831367492676,0.8500571250915527,0.866847813129425,0.31114521622657776,0.8933860063552856,0.82951420545578
9,0.875,0.0010000000474974513,0.25398534536361694,0.8181818127632141,0.8181818127632141,0.866847813129425,0.3112318515777588,0.8926108479499817,0.830430805683136
