epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8066048622131348,0.0010000000474974513,0.43404117226600647,0.8213940262794495,0.7773705720901489,0.8528079986572266,0.3425697684288025,0.9065817594528198,0.7827681303024292
1,0.8125,0.0010000000474974513,0.46947503089904785,0.9333333373069763,0.7368420958518982,0.8514492511749268,0.3417712152004242,0.9045599102973938,0.7818515300750732
2,0.8503732085227966,0.0010000000474974513,0.33753177523612976,0.8733774423599243,0.8156450390815735,0.8568840622901917,0.3265920877456665,0.9049111604690552,0.7937672138214111
3,0.9375,0.0010000000474974513,0.2265787124633789,0.9230769276618958,0.9230769276618958,0.8586956262588501,0.32752642035484314,0.912169337272644,0.7901008129119873
4,0.8668853044509888,0.0010000000474974513,0.3030787706375122,0.8865231275558472,0.8380603790283203,0.8596014380455017,0.32310792803764343,0.9158679246902466,0.7882676720619202
5,0.96875,0.0010000000474974513,0.16569951176643372,1.0,0.9230769276618958,0.8609601259231567,0.3234437108039856,0.9179104566574097,0.7891842126846313
6,0.8806831240653992,0.0010000000474974513,0.2731340229511261,0.9039493203163147,0.8487067818641663,0.8600543737411499,0.32814672589302063,0.8803501725196838,0.82951420545578
7,0.9375,0.0010000000474974513,0.16723734140396118,1.0,0.875,0.8586956262588501,0.32778894901275635,0.8799999952316284,0.8267644643783569
8,0.9056774377822876,0.0005000000237487257,0.2195182591676712,0.9204572439193726,0.8854524493217468,0.8605072498321533,0.3383123278617859,0.8974619507789612,0.810265839099884
9,0.9375,0.0005000000237487257,0.2161271870136261,1.0,0.8999999761581421,0.8582427501678467,0.33847570419311523,0.8929293155670166,0.810265839099884
