epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8757069110870361,0.2806434631347656,1e-05,0.9059553742408752,0.8352779746055603,0.86277174949646,0.3138640522956848,0.8995943069458008,0.8130155801773071
1,0.9092965722084045,0.21709521114826202,1e-05,0.9325406551361084,0.880009114742279,0.8659420609474182,0.30656418204307556,0.9162303805351257,0.8020164966583252
2,0.9319158792495728,0.17077413201332092,1e-05,0.9550616145133972,0.9047837257385254,0.8645833730697632,0.3073877990245819,0.8975904583930969,0.819431722164154
3,0.9489935040473938,0.13280144333839417,1e-05,0.9616289734840393,0.9341413378715515,0.8591485619544983,0.3152722716331482,0.8658536672592163,0.8460128307342529
4,0.9727437496185303,0.09316524863243103,1e-05,0.9817884564399719,0.9626831412315369,0.8659420609474182,0.33641013503074646,0.9027355313301086,0.8166819214820862
5,0.9850713014602661,0.06437759101390839,1e-05,0.9893813729286194,0.9803293347358704,0.8700181245803833,0.38581177592277527,0.9196242094039917,0.8075160384178162
6,0.9928749799728394,0.03936976194381714,1e-05,0.9954001307487488,0.9901624321937561,0.8686594367027283,0.39472952485084534,0.8862102031707764,0.8423464894294739
7,0.9971726536750793,0.023490337654948235,5e-06,0.9961187243461609,0.9981697797775269,0.8682065606117249,0.41611748933792114,0.9000000357627869,0.824931263923645
8,0.9978511929512024,0.019014857709407806,5e-06,0.998395562171936,0.9972527623176575,0.8713768124580383,0.44322678446769714,0.9198752045631409,0.8102657794952393
9,0.9987559914588928,0.01360152568668127,5e-06,0.999083399772644,0.9983970522880554,0.8709239363670349,0.4512484669685364,0.887499988079071,0.8460128307342529
