epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8888386487960815,0.24955062568187714,1e-05,0.9219645857810974,0.846611738204956,0.86277174949646,0.30194324254989624,0.9200426936149597,0.7910174131393433
1,0.8941535949707031,0.24174074828624725,1e-05,0.9263027906417847,0.8538426160812378,0.8645833730697632,0.3005927801132202,0.9203822016716003,0.7946837544441223
2,0.8979984521865845,0.23455314338207245,1e-05,0.9311630725860596,0.8570448160171509,0.86548912525177,0.3008163571357727,0.9144050478935242,0.8029330968856812
3,0.8982245922088623,0.23158593475818634,1e-05,0.9299505352973938,0.8589391708374023,0.8650362491607666,0.300044447183609,0.9195767045021057,0.7965169548988342
4,0.9041049480438232,0.2247561365365982,1e-05,0.9316344261169434,0.8698238134384155,0.864130437374115,0.29986876249313354,0.9158780574798584,0.7983501553535461
5,0.9048965573310852,0.2245664745569229,1e-05,0.9343495965003967,0.8687700033187866,0.86548912525177,0.30076998472213745,0.9161425232887268,0.8010998964309692
6,0.9090806841850281,0.2190067321062088,1e-05,0.9374999403953552,0.8744856119155884,0.8695652484893799,0.301810085773468,0.9143447279930115,0.8120989799499512
7,0.9096460938453674,0.21602152287960052,1e-05,0.9400887489318848,0.8727397322654724,0.8677536249160767,0.30231359601020813,0.9209694862365723,0.8010998964309692
8,0.9068189859390259,0.21412262320518494,1e-05,0.9379633665084839,0.8688187003135681,0.8691123127937317,0.3018580377101898,0.9151138663291931,0.8102657794952393
9,0.9146217703819275,0.20635287463665009,1e-05,0.9396740198135376,0.8839817047119141,0.8713768124580383,0.30183494091033936,0.9190031290054321,0.8111823797225952
10,0.9114553928375244,0.20983797311782837,5e-06,0.9417117238044739,0.8751999735832214,0.8713768124580383,0.301533043384552,0.9172698855400085,0.8130155801773071
11,0.9128124117851257,0.20192883908748627,5e-06,0.9364848732948303,0.883577287197113,0.8691123127937317,0.3021893799304962,0.9134020805358887,0.8120989799499512
12,0.9154133796691895,0.19925354421138763,5e-06,0.9436274170875549,0.8814102411270142,0.8709239363670349,0.30252718925476074,0.9129098653793335,0.8166819214820862
