epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8191585540771484,0.0010000000474974513,0.39691162109375,0.8414574265480042,0.7816144227981567,0.8496376872062683,0.33426883816719055,0.9111592769622803,0.7708524465560913
1,0.875,0.0010000000474974513,0.25499042868614197,0.8999999761581421,0.75,0.8482789993286133,0.3345990478992462,0.9055793881416321,0.7736021876335144
2,0.8515042066574097,0.0010000000474974513,0.32144278287887573,0.875923216342926,0.8147469758987427,0.8514492511749268,0.31860464811325073,0.8714702725410461,0.82034832239151
3,0.84375,0.0010000000474974513,0.3494243621826172,0.8823529481887817,0.8333333134651184,0.854619562625885,0.31842878460884094,0.873062014579773,0.825847864151001
4,0.8681293725967407,0.0010000000474974513,0.30035924911499023,0.8974931836128235,0.8276493549346924,0.8614130616188049,0.3063490688800812,0.8792270421981812,0.834097146987915
5,0.9375,0.0010000000474974513,0.18496373295783997,0.9375,0.9375,0.8600543737411499,0.3085305690765381,0.8766859173774719,0.834097146987915
6,0.8761592507362366,0.0010000000474974513,0.2822434902191162,0.8995611667633057,0.8438143134117126,0.8636775612831116,0.3008711636066437,0.8820115923881531,0.835930347442627
7,0.875,0.0010000000474974513,0.2792432904243469,0.7857142686843872,0.9166666865348816,0.8645833134651184,0.30090564489364624,0.8844659924507141,0.835013747215271
8,0.8866772055625916,0.0010000000474974513,0.26279351115226746,0.9107534885406494,0.8544955253601074,0.8609601259231567,0.30682823061943054,0.8698112964630127,0.845096230506897
9,0.90625,0.0010000000474974513,0.2960655093193054,0.8666666746139526,0.9285714030265808,0.8614130616188049,0.3065851926803589,0.8706326484680176,0.845096230506897
